SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
1018GS2026, GS, 26-Jul-2023,123.0,123.0,129.15,123.0, 124.05,125.55,124.09,2099,2.6,9, 1799, 85.71
20MICRONS, BE, 26-Jul-2023,111.45,116.2,116.2,111.3, 116.20,116.2,115.1,414594,477.21,1781, -, -
21STCENMGM, EQ, 26-Jul-2023,21.6,22.0,22.0,22.0, 22.00,22.0,22.0,4006,0.88,14, 4006, 100.00
360ONE, EQ, 26-Jul-2023,519.6,525.0,525.0,511.1, 514.00,513.0,515.6,120782,622.75,7227, 83537, 69.16
3IINFOLTD, EQ, 26-Jul-2023,33.85,34.1,34.45,33.9, 34.35,34.25,34.2,318406,108.9,2077, 190037, 59.68
3MINDIA, EQ, 26-Jul-2023,28238.15,28237.0,28349.9,27875.0, 27875.00,27955.75,28033.06,1568,439.56,869, 795, 50.70
3PLAND, BE, 26-Jul-2023,19.7,19.15,19.7,19.15, 19.65,19.5,19.26,1296,0.25,13, -, -
4THDIM, BE, 26-Jul-2023,14.2,14.2,14.4,13.95, 13.95,13.95,14.0,97821,13.69,263, -, -
5PAISA, EQ, 26-Jul-2023,453.65,457.45,481.65,453.4, 461.50,464.1,465.34,817497,3804.16,29567, 143292, 17.53
63MOONS, EQ, 26-Jul-2023,253.55,255.8,256.3,240.0, 244.80,244.05,248.98,185368,461.52,3617, 119959, 64.71
654GS2032, GS, 26-Jul-2023,96.0,97.25,97.25,96.0, 96.00,96.0,96.83,3,0.0,2, 2, 66.67
664GS2035, GS, 26-Jul-2023,99.0,94.11,94.13,94.11, 94.13,94.13,94.13,1001,0.94,2, 1001, 100.00
667GS2035, GS, 26-Jul-2023,96.9,96.9,96.9,96.5, 96.50,96.5,96.5,31206,30.11,14, 31204, 99.99
667GS2050, GS, 26-Jul-2023,95.2,95.2,96.05,95.2, 96.05,96.05,95.45,38,0.04,5, 38, 100.00
669GS2024, GS, 26-Jul-2023,100.75,100.8,101.5,100.75, 101.10,101.1,101.16,7670,7.76,12, 7670, 100.00
68GS2060, GS, 26-Jul-2023,96.75,95.85,95.85,95.6, 95.65,95.65,95.6,573,0.55,10, 573, 100.00
695GS2061, GS, 26-Jul-2023,98.0,99.49,99.49,99.48, 99.48,99.48,99.49,17,0.02,4, 17, 100.00
699GS2026, GS, 26-Jul-2023,100.5,100.65,101.3,100.65, 101.30,101.3,101.15,15200,15.37,6, 15200, 100.00
699GS2051, GS, 26-Jul-2023,98.0,98.1,98.1,97.5, 97.99,97.98,97.76,699,0.68,13, 657, 93.99
710GS2029, GS, 26-Jul-2023,101.68,101.68,102.5,101.68, 102.50,102.5,102.05,4240,4.33,10, 3504, 82.64
717GS2030, GS, 26-Jul-2023,102.5,102.5,102.5,102.5, 102.50,102.5,102.5,1004,1.03,5, 1004, 100.00
718GS2037, GS, 26-Jul-2023,102.5,100.1,100.11,100.0, 100.00,100.0,100.09,8000,8.01,7, 8000, 100.00
725GS2063, GS, 26-Jul-2023,100.5,101.0,101.0,100.6, 100.60,100.6,100.76,9906,9.98,56, 9706, 97.98
