SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 03-Feb-2022,90.9,91.65,93.7,89.5, 91.00,90.6,91.21,260677,237.76,4001, 105320, 40.40
21STCENMGM, EQ, 03-Feb-2022,42.9,42.05,42.05,42.05, 42.05,42.05,42.05,3341,1.4,47, 3341, 100.00
3IINFOLTD, EQ, 03-Feb-2022,77.35,77.35,78.4,76.6, 76.90,76.9,77.22,374402,289.11,4000, 270957, 72.37
3MINDIA, EQ, 03-Feb-2022,24982.75,25221.5,25221.5,24520.8, 24580.00,24868.65,24879.35,3570,888.19,2078, 1882, 52.72
3PLAND, BE, 03-Feb-2022,18.7,19.0,19.6,19.0, 19.60,19.6,19.55,4268,0.83,60, -, -
426GS2023, GS, 03-Feb-2022,97.0,93.05,93.05,93.05, 93.05,93.05,93.05,100,0.09,1, 100, 100.00
563GS2026, GS, 03-Feb-2022,101.0,96.0,100.0,96.0, 100.00,100.0,98.0,10,0.01,2, 5, 50.00
574GS2026, GS, 03-Feb-2022,96.88,92.6,92.6,92.6, 92.60,92.6,92.6,100,0.09,1, 100, 100.00
5PAISA, EQ, 03-Feb-2022,402.4,408.0,409.2,395.15, 400.00,399.4,400.9,62017,248.62,2543, 35211, 56.78
63MOONS, BE, 03-Feb-2022,287.95,299.0,302.3,288.0, 302.30,302.3,298.95,127119,380.02,1386, -, -
667GS2035, GS, 03-Feb-2022,97.5,97.5,97.5,97.5, 97.50,97.5,97.5,15,0.01,1, 15, 100.00
667GS2050, GS, 03-Feb-2022,94.16,94.5,94.5,94.16, 94.16,94.24,94.27,2075,1.96,11, 2075, 100.00
676GS2061, GS, 03-Feb-2022,101.45,98.0,98.0,98.0, 98.00,98.0,98.0,385,0.38,8, 385, 100.00
68GS2060, GS, 03-Feb-2022,99.01,99.5,99.5,99.5, 99.50,99.5,99.5,200,0.2,2, 200, 100.00
699GS2051, GS, 03-Feb-2022,97.45,97.5,97.5,96.9, 97.00,97.05,97.14,6428,6.24,38, 6228, 96.89
716GS2050, GS, 03-Feb-2022,108.5,103.1,105.0,103.1, 105.00,104.99,105.0,3648,3.83,3, 3648, 100.00
717GS2028, GS, 03-Feb-2022,102.0,103.0,103.0,103.0, 103.00,103.0,103.0,250,0.26,1, 250, 100.00
74GS2035, GS, 03-Feb-2022,108.0,105.95,105.95,105.95, 105.95,105.95,105.95,300,0.32,2, 300, 100.00
763GS2059, GS, 03-Feb-2022,108.5,108.5,108.5,108.5, 108.50,108.5,108.5,184,0.2,1, 184, 100.00
772GS2055, GS, 03-Feb-2022,108.95,109.0,109.0,109.0, 109.00,109.0,109.0,360,0.39,5, 360, 100.00
795GS2032, GS, 03-Feb-2022,115.75,110.03,110.03,110.03, 110.03,110.03,110.03,1000,1.1,1, 1000, 100.00
A2ZINFRA, EQ, 03-Feb-2022,12.4,12.6,12.7,11.8, 11.80,11.8,12.1,1095993,132.65,1212, 844223, 77.03
AAATECH, SM, 03-Feb-2022,68.0,70.0,70.0,70.0, 70.00,70.0,70.0,3000,2.1,1, 3000, 100.00
AAKASH, EQ, 03-Feb-2022,282.25,29.4,31.05,28.1, 31.00,31.05,29.97,2085770,625.16,5410, 813279, 38.99
AAREYDRUGS, EQ, 03-Feb-2022,52.5,53.8,53.8,52.1, 52.80,52.55,53.08,67726,35.95,907, 44267, 65.36
AARON, EQ, 03-Feb-2022,133.85,139.8,139.8,133.25, 134.00,133.85,135.24,8342,11.28,187, 6166, 73.92
AARTIDRUGS, EQ, 03-Feb-2022,512.9,516.9,517.0,507.0, 513.50,513.7,512.63,130816,670.6,7663, 79912, 61.09
AARTIIND, EQ, 03-Feb-2022,1010.55,1010.55,1018.5,989.0, 992.35,994.15,1005.23,372140,3740.87,16172, 133016, 35.74
AARTISURF, EQ, 03-Feb-2022,987.3,980.0,993.95,967.0, 976.25,976.2,977.98,21106,206.41,1511, 12432, 58.90
AARVEEDEN, EQ, 03-Feb-2022,30.85,31.8,31.9,30.25, 31.00,30.8,30.96,28543,8.84,313, 21156, 74.12
AARVI, EQ, 03-Feb-2022,89.0,91.0,92.05,89.75, 90.90,90.45,90.51,8790,7.96,152, 4162, 47.35
AAVAS, EQ, 03-Feb-2022,3195.8,3208.95,3218.0,3138.7, 3212.00,3194.25,3163.83,209731,6635.52,18611, 138152, 65.87
ABAN, EQ, 03-Feb-2022,49.9,50.7,51.75,49.1, 50.35,50.5,50.69,201887,102.33,2517, 109591, 54.28
ABB, EQ, 03-Feb-2022,2296.7,2298.0,2332.95,2272.65, 2295.50,2305.8,2303.05,161075,3709.64,20009, 73947, 45.91
ABBOTINDIA, EQ, 03-Feb-2022,16201.3,16179.0,16398.95,16018.8, 16080.00,16083.35,16197.74,22333,3617.44,6437, 12786, 57.25
ABCAPITAL, EQ, 03-Feb-2022,126.25,126.4,127.25,124.2, 124.60,124.7,125.7,3695103,4644.77,19020, 1355124, 36.67
ABCOTS, SM, 03-Feb-2022,54.0,54.0,56.85,53.5, 54.45,54.45,54.66,20000,10.93,5, 16000, 80.00
ABFRL, EQ, 03-Feb-2022,307.25,305.8,310.35,302.75, 304.00,304.15,305.96,2651856,8113.7,23591, 1265114, 47.71
ABINFRA, SM, 03-Feb-2022,10.8,11.3,11.3,11.3, 11.30,11.3,11.3,4000,0.45,1, 4000, 100.00
ABMINTLLTD, EQ, 03-Feb-2022,113.1,118.6,118.6,108.7, 109.55,110.65,111.46,5545,6.18,332, 3289, 59.31
