SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 10-Feb-2022,85.55,85.75,91.75,84.4,88.5,88.65,88.86,430856,382.88,5063, 198080, 45.97
21STCENMGM, EQ, 10-Feb-2022,38.9,38.15,38.15,38.15,38.15,38.15,38.15,2179,0.83,36, 2179, 100.00
3IINFOLTD, EQ, 10-Feb-2022,73.75,70.1,71.2,70.1,70.1,70.1,70.11,800413,561.19,3689, 435363, 54.39
3MINDIA, EQ, 10-Feb-2022,24083.15,24001.0,24347.0,23656.6,23755.0,23767.95,23924.8,2447,585.44,1206, 1322, 54.03
3PLAND, BE, 10-Feb-2022,18.75,18.75,18.95,17.85,18.8,18.8,18.13,11219,2.03,105, -, -
563GS2026, GS, 10-Feb-2022,100.0,95.11,99.5,95.11,99.5,99.5,97.31,200,0.19,2, 200, 100.00
5PAISA, EQ, 10-Feb-2022,384.85,390.6,394.4,384.3,389.0,389.65,387.92,12666,49.13,483, 8591, 67.83
63MOONS, BE, 10-Feb-2022,252.2,239.6,264.8,239.6,264.8,264.8,252.68,184932,467.28,1873, -, -
667GS2050, GS, 10-Feb-2022,94.0,94.79,94.95,94.7,94.7,94.7,94.76,1658,1.57,7, 1639, 98.85
676GS2061, GS, 10-Feb-2022,98.5,98.5,99.5,98.5,99.5,99.5,99.22,805,0.8,8, 800, 99.38
68GS2060, GS, 10-Feb-2022,99.0,99.0,99.0,99.0,99.0,99.0,99.0,200,0.2,3, 200, 100.00
695GS2061, GS, 10-Feb-2022,97.45,97.4,98.49,96.0,98.49,98.49,97.79,159,0.16,3, 159, 100.00
699GS2051, GS, 10-Feb-2022,96.32,96.6,97.25,96.31,97.25,97.25,97.0,7841,7.61,22, 7841, 100.00
727GS2026, GS, 10-Feb-2022,102.0,102.0,102.0,102.0,102.0,102.0,102.0,500,0.51,1, 500, 100.00
A2ZINFRA, EQ, 10-Feb-2022,11.05,11.25,11.25,10.6,10.6,10.6,10.78,723099,77.92,1210, 399039, 55.18
AAATECH, SM, 10-Feb-2022,71.0,69.0,69.0,69.0,69.0,69.0,69.0,3000,2.07,1, 3000, 100.00
AAKASH, BE, 10-Feb-2022,28.95,27.55,30.25,27.55,29.65,29.85,28.43,622530,176.99,1161, -, -
AAREYDRUGS, EQ, 10-Feb-2022,48.3,49.3,49.8,48.5,49.05,49.2,49.25,60929,30.01,983, 44649, 73.28
