SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 25-Mar-2022,76.65,77.0,80.5,76.55,79.0,78.75,78.97,298110,235.43,3215, 146458, 49.13
21STCENMGM, EQ, 25-Mar-2022,29.2,29.75,29.75,29.75,29.75,29.75,29.75,4090,1.22,17, 4090, 100.00
3IINFOLTD, EQ, 25-Mar-2022,55.8,56.4,56.6,54.1,54.25,54.25,55.17,868405,479.08,5666, 658134, 75.79
3MINDIA, EQ, 25-Mar-2022,19976.8,19999.0,20249.95,19770.0,19770.0,19845.3,20043.2,3398,681.07,2164, 2137, 62.89
3PLAND, BE, 25-Mar-2022,15.45,15.35,15.5,14.7,15.45,15.0,14.89,5616,0.84,56, -, -
5PAISA, EQ, 25-Mar-2022,350.35,352.5,360.0,333.55,342.0,339.6,346.58,32509,112.67,1853, 16565, 50.96
63MOONS, BE, 25-Mar-2022,222.0,231.9,233.1,220.0,232.5,231.25,229.24,89190,204.46,1099, -, -
667GS2035, GS, 25-Mar-2022,98.0,97.01,97.01,96.0,96.0,96.84,96.85,95,0.09,3, 95, 100.00
667GS2050, GS, 25-Mar-2022,96.0,96.2,96.5,96.2,96.47,96.47,96.44,6364,6.14,10, 6364, 100.00
676GS2061, GS, 25-Mar-2022,98.0,98.5,98.5,96.2,96.2,96.2,98.28,5535,5.44,8, 5035, 90.97
695GS2061, GS, 25-Mar-2022,99.0,102.0,102.0,100.0,100.0,100.0,101.0,10,0.01,2, 5, 50.00
699GS2051, GS, 25-Mar-2022,97.81,100.0,100.0,100.0,100.0,100.0,100.0,101,0.1,3, 101, 100.00
716GS2050, GS, 25-Mar-2022,102.95,103.0,103.0,103.0,103.0,103.0,103.0,307,0.32,2, 307, 100.00
717GS2028, GS, 25-Mar-2022,103.2,103.2,103.2,103.2,103.2,103.2,103.2,3139,3.24,2, 3139, 100.00
727GS2026, GS, 25-Mar-2022,105.0,105.0,105.0,105.0,105.0,105.0,105.0,100,0.11,1, 100, 100.00
762GS2039, GS, 25-Mar-2022,109.95,108.01,108.01,108.01,108.01,108.01,108.01,78,0.08,1, 78, 100.00
763GS2059, GS, 25-Mar-2022,120.0,114.1,114.12,114.1,114.1,114.1,114.1,1160,1.32,6, 1160, 100.00
772GS2049, GS, 25-Mar-2022,110.0,115.0,115.0,115.0,115.0,115.0,115.0,4,0.0,1, 4, 100.00
813GS2045, GS, 25-Mar-2022,112.4,111.0,111.0,111.0,111.0,111.0,111.0,41,0.05,1, 41, 100.00
A2ZINFRA, EQ, 25-Mar-2022,9.85,10.0,10.0,9.4,9.5,9.5,9.61,335705,32.25,611, 272216, 81.09
AAKASH, BE, 25-Mar-2022,25.65,26.1,26.1,24.5,25.05,25.4,25.38,25716,6.53,293, -, -
AAREYDRUGS, EQ, 25-Mar-2022,42.75,42.3,44.0,41.45,42.95,42.55,42.86,51331,22.0,560, 33250, 64.78
AARON, EQ, 25-Mar-2022,117.4,117.4,119.85,114.0,114.0,114.6,115.78,2539,2.94,142, 1609, 63.37
AARTIDRUGS, EQ, 25-Mar-2022,438.65,441.0,443.75,437.0,437.05,437.9,439.61,136519,600.16,4954, 79392, 58.15
AARTIIND, EQ, 25-Mar-2022,919.4,925.0,932.5,918.05,920.0,923.15,924.46,719667,6653.04,28003, 298575, 41.49
AARTISURF, EQ, 25-Mar-2022,834.95,837.0,844.1,790.0,802.0,798.9,810.12,23054,186.77,3014, 12811, 55.57
