SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
1018GS2026, GS, 17-Mar-2022,101.0,106.05,106.05,106.05, 106.05,106.05,106.05,2,0.0,2, 1, 50.00
20MICRONS, EQ, 17-Mar-2022,72.8,74.0,76.1,73.5, 74.70,74.9,74.95,189445,141.99,2507, 87139, 46.00
21STCENMGM, EQ, 17-Mar-2022,26.55,27.05,27.05,27.05, 27.05,27.05,27.05,4104,1.11,14, 4104, 100.00
3IINFOLTD, EQ, 17-Mar-2022,57.2,58.45,58.5,56.1, 56.60,56.6,57.04,856419,488.52,7469, 599913, 70.05
3MINDIA, EQ, 17-Mar-2022,19679.15,19900.0,20249.8,19738.75, 20035.95,20026.75,20059.32,12906,2588.86,5209, 10226, 79.23
3PLAND, BE, 17-Mar-2022,16.5,16.5,16.5,16.3, 16.45,16.3,16.39,2686,0.44,38, -, -
509GS2022, GS, 17-Mar-2022,97.5,102.37,102.37,101.25, 101.75,101.75,101.66,400,0.41,5, 200, 50.00
563GS2026, GS, 17-Mar-2022,100.5,98.95,98.95,98.95, 98.95,98.95,98.95,1,0.0,1, 1, 100.00
5PAISA, EQ, 17-Mar-2022,312.7,316.0,375.2,316.0, 375.20,373.25,363.26,210102,763.22,5283, 57075, 27.17
63MOONS, BE, 17-Mar-2022,225.75,231.85,233.0,225.0, 228.00,230.4,229.57,36038,82.73,691, -, -
654GS2032, GS, 17-Mar-2022,99.0,95.01,97.5,95.01, 97.50,97.5,96.26,200,0.19,4, 100, 50.00
667GS2050, GS, 17-Mar-2022,96.0,97.49,97.49,97.49, 97.49,97.49,97.49,1,0.0,1, 1, 100.00
676GS2061, GS, 17-Mar-2022,97.99,95.4,95.4,95.4, 95.40,95.4,95.4,550,0.52,1, 550, 100.00
699GS2051, GS, 17-Mar-2022,102.7,102.7,102.7,102.7, 102.70,102.7,102.7,1,0.0,1, 1, 100.00
716GS2050, GS, 17-Mar-2022,108.0,106.99,106.99,102.65, 102.65,102.65,104.82,20,0.02,2, 10, 50.00
717GS2028, GS, 17-Mar-2022,103.2,103.2,103.2,103.2, 103.20,103.2,103.2,350,0.36,1, 350, 100.00
732GS2024, GS, 17-Mar-2022,103.0,101.0,101.0,101.0, 101.00,101.0,101.0,100,0.1,1, 100, 100.00
A2ZINFRA, EQ, 17-Mar-2022,10.45,10.65,10.65,10.25, 10.35,10.35,10.39,250896,26.06,709, 167445, 66.74
AAATECH, SM, 17-Mar-2022,71.0,69.0,70.0,69.0, 70.00,70.0,69.14,63000,43.56,3, 63000, 100.00
AAKASH, BE, 17-Mar-2022,27.15,27.9,27.9,26.5, 27.20,27.2,27.0,21672,5.85,187, -, -
AAREYDRUGS, EQ, 17-Mar-2022,43.55,44.6,45.0,40.15, 42.85,41.9,42.7,78867,33.68,758, 47551, 60.29
AARON, EQ, 17-Mar-2022,112.45,113.5,115.0,112.5, 115.00,114.7,114.31,2884,3.3,78, 2407, 83.46
AARTIDRUGS, EQ, 17-Mar-2022,448.6,450.0,463.6,450.0, 455.65,454.85,456.63,137244,626.69,6106, 61236, 44.62
AARTIIND, EQ, 17-Mar-2022,859.45,875.0,898.55,868.5, 892.00,891.6,889.52,1550992,13796.33,78547, 872216, 56.24
