SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 28-Jul-2022,91.85,93.0,94.0,87.65, 88.60,88.5,90.59,240842,218.18,3186, 119255, 49.52
21STCENMGM, EQ, 28-Jul-2022,25.05,25.5,25.5,24.55, 24.55,24.6,24.8,4256,1.06,63, 3543, 83.25
3IINFOLTD, EQ, 28-Jul-2022,41.6,41.8,42.3,41.4, 41.75,41.65,41.78,259224,108.31,2445, 156841, 60.50
3MINDIA, EQ, 28-Jul-2022,23218.8,22993.25,23449.25,22801.15, 23129.00,23120.25,23158.45,1851,428.66,1131, 722, 39.01
3PLAND, EQ, 28-Jul-2022,15.65,15.65,15.65,15.25, 15.35,15.4,15.38,818,0.13,37, 723, 88.39
563GS2026, GS, 28-Jul-2022,97.9,95.0,95.0,95.0, 95.00,95.0,95.0,1000,0.95,3, 1000, 100.00
5PAISA, EQ, 28-Jul-2022,278.8,280.0,285.45,271.4, 272.90,274.05,278.35,39951,111.2,984, 25803, 64.59
63MOONS, EQ, 28-Jul-2022,174.95,178.5,178.5,171.1, 175.00,173.1,175.21,29081,50.95,1266, 19525, 67.14
654GS2032, GS, 28-Jul-2022,92.0,95.0,95.75,95.0, 95.75,95.75,95.04,2100,2.0,2, 2100, 100.00
667GS2035, GS, 28-Jul-2022,95.2,95.2,95.2,94.2, 95.20,95.2,95.04,1203,1.14,12, 1151, 95.68
667GS2050, GS, 28-Jul-2022,91.0,91.4,91.9,91.0, 91.89,91.89,91.82,953,0.88,9, 838, 87.93
676GS2061, GS, 28-Jul-2022,95.5,94.0,94.0,94.0, 94.00,94.0,94.0,1,0.0,1, 1, 100.00
695GS2061, GS, 28-Jul-2022,91.99,92.25,92.3,92.2, 92.25,92.22,92.26,7311,6.75,20, 7311, 100.00
699GS2051, GS, 28-Jul-2022,93.14,93.49,94.0,93.4, 93.60,93.54,93.59,13664,12.79,15, 12964, 94.88
710GS2029, GS, 28-Jul-2022,100.5,102.5,102.5,102.5, 102.50,102.5,102.5,2255,2.31,4, 2255, 100.00
754GS2036, GS, 28-Jul-2022,101.1,101.5,101.5,101.5, 101.50,101.5,101.5,1000,1.02,1, 1000, 100.00
824GS2027, GS, 28-Jul-2022,109.0,110.0,110.0,108.5, 108.50,108.5,109.98,60,0.07,2, 60, 100.00
A2ZINFRA, EQ, 28-Jul-2022,11.7,11.65,11.9,11.35, 11.60,11.65,11.64,504039,58.67,710, 322191, 63.92
AAATECH, SM, 28-Jul-2022,111.0,110.05,112.8,110.05, 112.80,111.4,111.42,9000,10.03,3, 3000, 33.33
AAKASH, EQ, 28-Jul-2022,13.65,13.65,13.8,13.0, 13.20,13.2,13.18,242801,32.01,663, 129667, 53.40
AAREYDRUGS, EQ, 28-Jul-2022,35.05,34.65,36.5,34.05, 35.85,35.55,35.92,47735,17.15,492, 31262, 65.49
AARON, EQ, 28-Jul-2022,119.5,121.95,131.0,121.35, 121.35,124.6,127.42,30498,38.86,773, 17637, 57.83
AARTIDRUGS, EQ, 28-Jul-2022,419.3,404.5,410.55,402.5, 405.00,405.7,405.91,230471,935.51,10315, 121404, 52.68
AARTIIND, EQ, 28-Jul-2022,756.55,760.75,768.75,755.45, 762.55,763.5,763.45,672118,5131.28,17978, 312897, 46.55
AARTISURF, EQ, 28-Jul-2022,723.4,784.0,784.0,723.2, 730.00,729.05,740.3,6489,48.04,990, 2631, 40.55
AARVEEDEN, EQ, 28-Jul-2022,20.4,20.85,20.85,19.65, 20.10,19.9,20.11,14386,2.89,177, 6030, 41.92
AARVI, EQ, 28-Jul-2022,99.45,100.0,102.0,98.05, 100.30,99.35,100.06,7178,7.18,189, 4237, 59.03
AAVAS, EQ, 28-Jul-2022,2284.2,2314.8,2390.0,2290.7, 2370.00,2361.5,2348.37,117767,2765.61,18670, 45424, 38.57
ABAN, EQ, 28-Jul-2022,44.0,44.4,45.5,43.55, 44.30,44.45,44.35,137019,60.76,1983, 55002, 40.14
