SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 27-Nov-2020,32.1,32.05,32.8,31.3,32.05,32.1,31.93,97808,31.23,481, 74379, 76.05
21STCENMGM, EQ, 27-Nov-2020,9.8,9.95,9.95,9.65,9.7,9.7,9.74,4758,0.46,29, 4137, 86.95
3IINFOTECH, EQ, 27-Nov-2020,3.35,3.4,3.45,3.3,3.4,3.4,3.39,2500437,84.74,1368, 1639080, 65.55
3MINDIA, EQ, 27-Nov-2020,20920.9,21149.9,22146.35,20837.3,21670.1,21866.9,21808.0,60948,13291.54,7465, 54909, 90.09
3PLAND, EQ, 27-Nov-2020,7.8,8.15,8.15,8.1,8.15,8.15,8.15,24426,1.99,44, 24405, 99.91
5PAISA, EQ, 27-Nov-2020,328.5,335.95,335.95,318.5,323.7,325.8,323.99,16340,52.94,622, 11618, 71.10
63MOONS, EQ, 27-Nov-2020,86.35,93.0,94.95,92.1,94.95,94.95,94.53,961470,908.87,3143, 405927, 42.22
68GS2060, GS, 27-Nov-2020,103.0,103.0,103.0,103.0,103.0,103.0,103.0,200,0.21,1, 200, 100.00
772GS2049, GS, 27-Nov-2020,113.0,117.95,117.95,117.0,117.0,117.0,117.03,1716,2.01,7, 1716, 100.00
772GS2055, GS, 27-Nov-2020,106.0,110.0,111.3,110.0,111.3,111.3,110.65,2,0.0,2, 2, 100.00
813GS2045, GS, 27-Nov-2020,123.5,120.0,129.0,120.0,129.0,129.0,120.09,100,0.12,2, 100, 100.00
824GS2027, GS, 27-Nov-2020,106.5,106.25,106.25,106.25,106.25,106.25,106.25,1000,1.06,1, 1000, 100.00
8KMILES, BE, 27-Nov-2020,84.55,85.0,87.0,85.0,86.7,86.4,85.73,28887,24.76,384, -, -
A2ZINFRA, EQ, 27-Nov-2020,4.1,4.1,4.1,3.95,4.05,4.05,4.03,242307,9.77,223, 172053, 71.01
AAATECH, SM, 27-Nov-2020,44.0,43.0,43.0,43.0,43.0,43.0,43.0,3000,1.29,1, 3000, 100.00
AAKASH, EQ, 27-Nov-2020,52.9,54.0,54.0,52.5,54.0,53.3,53.16,43446,23.1,414, 12613, 29.03
AARON, EQ, 27-Nov-2020,64.75,67.95,67.95,61.55,61.55,61.55,65.21,89970,58.67,732, 52830, 58.72
AARTIDRUGS, EQ, 27-Nov-2020,685.6,688.0,718.0,686.45,712.5,715.05,707.42,1220320,8632.78,32414, 671396, 55.02
AARTIIND, EQ, 27-Nov-2020,1109.1,1111.0,1163.0,1103.1,1162.35,1155.3,1140.53,704917,8039.78,27923, 577079, 81.86
AARTISURF, EQ, 27-Nov-2020,997.7,1047.55,1047.55,1020.0,1047.55,1047.55,1046.05,35220,368.42,918, 27478, 78.02
AARVEEDEN, EQ, 27-Nov-2020,12.0,12.3,12.3,11.35,11.75,11.55,11.86,22363,2.65,113, 9109, 40.73
AARVI, EQ, 27-Nov-2020,39.0,37.4,39.0,37.4,37.9,38.9,38.88,1107,0.43,20, 665, 60.07
AAVAS, EQ, 27-Nov-2020,1574.65,1575.0,1649.0,1549.5,1605.0,1607.7,1606.03,300831,4831.44,14115, 233251, 77.54
