SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 10-Jan-2020,33.4,33.45,34.9,33.45, 34.25,34.3,34.25,30558,10.46,664, 19514, 63.86
21STCENMGM, EQ, 10-Jan-2020,17.1,16.8,17.25,16.8, 16.80,16.8,16.86,2565,0.43,56, 2432, 94.81
3IINFOTECH, EQ, 10-Jan-2020,2.55,2.5,2.55,2.35, 2.45,2.4,2.43,5284620,128.22,1319, 1431256, 27.08
3MINDIA, EQ, 10-Jan-2020,21272.2,21377.3,21525.0,21242.0, 21473.90,21432.5,21411.01,671,143.67,376, 415, 61.85
3PLAND, EQ, 10-Jan-2020,6.5,6.25,6.8,6.25, 6.80,6.8,6.63,1548,0.1,12, 1033, 66.73
5PAISA, EQ, 10-Jan-2020,195.5,203.5,203.5,192.15, 196.00,193.9,194.98,16648,32.46,484, 9898, 59.45
63MOONS, EQ, 10-Jan-2020,107.8,108.0,113.6,108.0, 109.00,109.0,110.59,282346,312.26,5849, 77148, 27.32
706GS2046, GS, 10-Jan-2020,90.5,86.0,86.0,86.0, 86.00,86.0,86.0,100,0.09,1, 100, 100.00
772GS2049, GS, 10-Jan-2020,95.5,92.25,92.25,92.25, 92.25,92.25,92.25,100,0.09,1, 100, 100.00
A2ZINFRA, EQ, 10-Jan-2020,7.95,8.0,8.05,7.75, 7.95,8.0,7.94,209133,16.61,298, 152344, 72.85
AARON, SM, 10-Jan-2020,51.0,51.85,51.85,48.0, 48.00,48.0,49.93,6600,3.3,2, 6600, 100.00
AARTIDRUGS, EQ, 10-Jan-2020,579.25,590.0,601.05,572.0, 581.70,580.4,587.78,35003,205.74,1965, 19813, 56.60
AARTIIND, EQ, 10-Jan-2020,920.45,920.0,924.25,851.0, 868.00,863.85,879.67,683302,6010.8,28576, 256536, 37.54
