SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 04-Aug-2020,29.0,29.85,30.9,29.0,30.85,30.1,29.78,82530,24.58,704, 55121, 66.79
21STCENMGM, EQ, 04-Aug-2020,10.25,10.1,10.25,10.1,10.25,10.25,10.13,57,0.01,6, 57, 100.00
3IINFOTECH, EQ, 04-Aug-2020,2.3,2.3,2.4,2.3,2.35,2.4,2.37,1811960,42.92,1232, 1228534, 67.80
3MINDIA, EQ, 04-Aug-2020,20918.8,20940.0,21099.0,20550.0,20550.0,20579.5,20791.22,2605,541.61,1649, 1630, 62.57
579GS2030, GS, 04-Aug-2020,99.0,99.0,99.0,98.1,98.1,98.1,98.21,57,0.06,2, 57, 100.00
5PAISA, EQ, 04-Aug-2020,326.95,316.05,343.25,316.05,343.25,343.25,334.86,13517,45.26,353, 11165, 82.60
63MOONS, BE, 04-Aug-2020,68.55,68.0,68.95,66.0,68.0,68.05,67.68,16896,11.44,212, -, -
706GS2046, GS, 04-Aug-2020,108.0,102.63,105.0,102.63,103.0,103.0,103.94,190,0.2,5, 190, 100.00
716GS2050, GS, 04-Aug-2020,111.0,110.0,110.0,110.0,110.0,110.0,110.0,878,0.97,10, 878, 100.00
719GS2060, GS, 04-Aug-2020,115.0,115.0,115.0,115.0,115.0,115.0,115.0,121,0.14,2, 121, 100.00
757GS2033, GS, 04-Aug-2020,111.5,111.0,111.0,111.0,111.0,111.0,111.0,50,0.06,1, 50, 100.00
813GS2045, GS, 04-Aug-2020,119.0,122.0,122.0,122.0,122.0,122.0,122.0,100,0.12,1, 100, 100.00
A2ZINFRA, EQ, 04-Aug-2020,4.0,4.0,4.05,3.95,4.0,4.0,4.0,146954,5.87,310, 123769, 84.22
AARON, SM, 04-Aug-2020,46.9,44.5,44.5,44.5,44.5,44.5,44.5,3300,1.47,1, 3300, 100.00
AARTIDRUGS, EQ, 04-Aug-2020,1747.0,1750.0,1751.5,1701.0,1726.5,1732.75,1735.17,105880,1837.19,6708, 69224, 65.38
AARTIIND, EQ, 04-Aug-2020,1013.45,1027.0,1050.0,985.05,1044.0,1044.9,1028.01,727251,7476.2,36905, 268119, 36.87
AARTISURF, BE, 04-Aug-2020,233.75,222.1,245.4,222.1,245.4,245.4,238.01,762421,1814.65,2381, -, -
AARVEEDEN, BE, 04-Aug-2020,10.2,9.85,10.4,9.85,10.0,10.0,10.03,5654,0.57,29, -, -
AARVI, EQ, 04-Aug-2020,31.65,33.2,33.2,30.1,30.1,30.1,30.25,5135,1.55,56, 4047, 78.81
AAVAS, EQ, 04-Aug-2020,1407.25,1418.8,1419.0,1352.05,1352.05,1365.25,1396.26,20266,282.97,2488, 13708, 67.64
ABAN, EQ, 04-Aug-2020,24.35,25.2,25.2,24.3,24.3,24.5,24.62,37323,9.19,352, 23133, 61.98
ABB, EQ, 04-Aug-2020,881.6,882.6,909.7,881.6,905.95,905.3,893.74,294577,2632.75,4821, 243306, 82.60
ABBOTINDIA, EQ, 04-Aug-2020,16009.1,16212.55,16449.95,16000.0,16401.7,16376.45,16229.53,21761,3531.71,6467, 11876, 54.57
ABCAPITAL, EQ, 04-Aug-2020,55.4,55.75,59.2,55.5,58.9,58.5,57.72,4104078,2368.95,15677, 1100830, 26.82
ABFRL, EQ, 04-Aug-2020,121.2,121.5,123.3,120.7,122.2,122.05,122.1,777133,948.85,6451, 384851, 49.52
ABFRLPP, E1, 04-Aug-2020,63.05,64.25,64.25,62.3,63.6,63.35,63.16,140715,88.87,1618, 127794, 90.82
