SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 10-Feb-2020,34.15,34.45,35.75,33.75, 34.00,33.85,34.21,21994,7.52,301, 13310, 60.52
21STCENMGM, EQ, 10-Feb-2020,13.55,13.55,13.8,13.5, 13.50,13.5,13.55,1168,0.16,76, 1160, 99.32
3IINFOTECH, EQ, 10-Feb-2020,2.4,2.45,2.5,2.15, 2.15,2.2,2.33,4479399,104.48,1567, 2756544, 61.54
3MINDIA, EQ, 10-Feb-2020,24064.95,24064.95,24769.0,24000.0, 24700.00,24662.45,24509.98,9061,2220.85,2793, 5691, 62.81
3PLAND, EQ, 10-Feb-2020,6.3,6.3,6.45,6.0, 6.00,6.0,6.14,7883,0.48,28, 6783, 86.05
5PAISA, EQ, 10-Feb-2020,187.3,185.0,189.95,183.05, 187.70,185.05,186.4,10498,19.57,366, 5834, 55.57
63MOONS, EQ, 10-Feb-2020,104.35,101.0,103.75,101.0, 101.90,101.8,101.83,78878,80.32,2460, 48228, 61.14
737GS2023, GS, 10-Feb-2020,87.0,87.0,87.0,87.0, 87.00,87.0,87.0,100,0.09,1, 100, 100.00
824GS2027, GS, 10-Feb-2020,99.0,99.25,99.25,99.25, 99.25,99.25,99.25,100,0.1,1, 100, 100.00
8KMILES, BZ, 10-Feb-2020,31.4,32.95,32.95,29.9, 32.95,32.95,32.77,144873,47.48,329, -, -
A2ZINFRA, EQ, 10-Feb-2020,6.5,6.5,6.6,6.1, 6.45,6.45,6.41,438277,28.08,389, 344894, 78.69
AAKASH, SM, 10-Feb-2020,68.0,65.05,65.05,64.6, 64.60,64.6,64.93,8000,5.19,3, 8000, 100.00
AARON, SM, 10-Feb-2020,47.25,48.5,48.5,48.5, 48.50,48.5,48.5,3300,1.6,1, 3300, 100.00
AARTIDRUGS, EQ, 10-Feb-2020,631.5,625.0,642.0,624.65, 630.90,631.05,632.52,15260,96.52,1242, 7992, 52.37
AARTIIND, EQ, 10-Feb-2020,988.9,997.0,1025.0,982.0, 1021.00,1016.45,1002.09,226273,2267.45,11226, 81134, 35.86
AARVEEDEN, EQ, 10-Feb-2020,14.15,15.0,15.0,13.7, 13.85,13.85,13.93,1164,0.16,22, 1128, 96.91
AAVAS, EQ, 10-Feb-2020,1843.7,1858.0,1864.75,1799.05, 1812.00,1815.6,1831.87,120080,2199.71,11690, 82275, 68.52
ABAN, EQ, 10-Feb-2020,25.1,25.2,27.6,24.75, 26.50,26.35,26.52,529479,140.42,2769, 125754, 23.75
ABB, EQ, 10-Feb-2020,1328.95,1332.0,1379.0,1317.0, 1340.00,1341.95,1360.73,186488,2537.6,8704, 27684, 14.84
ABBOTINDIA, EQ, 10-Feb-2020,14103.15,14398.0,15394.0,14320.0, 14738.95,14774.15,14950.51,66287,9910.25,18535, 29766, 44.90
ABCAPITAL, EQ, 10-Feb-2020,94.8,94.4,94.8,92.7, 92.85,93.05,93.56,1206619,1128.92,9864, 645312, 53.48
ABFRL, EQ, 10-Feb-2020,260.95,262.3,262.3,250.4, 258.50,259.0,257.8,1023497,2638.57,8920, 697244, 68.12
ABMINTLTD, BE, 10-Feb-2020,13.5,13.5,13.5,13.5, 13.50,13.5,13.5,4840,0.65,4, -, -
ABSLBANETF, EQ, 10-Feb-2020,312.25,310.99,310.99,308.53, 308.53,308.53,309.61,7,0.02,4, 0, 0.00
ABSLNN50ET, EQ, 10-Feb-2020,293.0,295.0,295.0,289.9, 290.51,290.51,293.2,643,1.89,7, 401, 62.36
ABSLRIF6RG, MF, 10-Feb-2020,7.3,7.2,7.2,7.2, 7.20,7.2,7.2,5000,0.36,1, 5000, 100.00
ACC, EQ, 10-Feb-2020,1502.7,1498.0,1500.0,1446.0, 1449.05,1451.35,1464.09,1635221,23941.09,52375, 501743, 30.68
ACCELYA, EQ, 10-Feb-2020,1049.25,1041.1,1052.5,1031.45, 1044.90,1042.35,1040.01,2713,28.22,397, 1654, 60.97
ACCURACY, SM, 10-Feb-2020,23.65,22.65,22.95,22.65, 22.95,22.95,22.8,72000,16.41,2, 72000, 100.00
ACE, EQ, 10-Feb-2020,83.15,83.9,83.9,81.25, 81.85,81.85,82.42,129605,106.82,1913, 36139, 27.88
ACEINTEG, SM, 10-Feb-2020,14.25,14.5,14.5,14.5, 14.50,14.5,14.5,51000,7.4,5, 51000, 100.00
ADANIENT, EQ, 10-Feb-2020,239.5,239.5,245.15,237.55, 243.70,244.5,242.4,5588211,13545.99,41378, 1335516, 23.90
ADANIGAS, EQ, 10-Feb-2020,171.75,172.8,173.65,170.1, 170.80,171.15,171.95,574224,987.36,6741, 217287, 37.84
ADANIGREEN, EQ, 10-Feb-2020,213.0,219.9,221.65,207.0, 212.50,213.35,214.46,2063806,4426.13,26793, 890875, 43.17
ADANIPORTS, EQ, 10-Feb-2020,369.55,370.05,373.45,366.15, 369.00,368.25,368.86,1537598,5671.64,19031, 509301, 33.12
ADANIPOWER, EQ, 10-Feb-2020,60.85,61.0,61.0,59.2, 59.70,59.9,59.9,6218372,3724.8,17927, 1615007, 25.97
ADANITRANS, EQ, 10-Feb-2020,329.75,332.15,336.0,327.95, 332.00,331.95,332.09,88192,292.87,2932, 35138, 39.84
ADFFOODS, EQ, 10-Feb-2020,314.45,314.1,317.3,303.55, 306.00,304.65,309.37,71697,221.81,2467, 46172, 64.40
ADHUNIKIND, EQ, 10-Feb-2020,40.35,40.35,40.35,38.5, 38.50,38.95,39.22,105561,41.4,183, 64191, 60.81
ADLABS, BE, 10-Feb-2020,3.7,3.6,3.85,3.55, 3.70,3.7,3.76,53578,2.01,93, -, -
ADORWELD, EQ, 10-Feb-2020,319.95,322.55,358.65,322.4, 336.00,338.85,346.28,60005,207.79,3697, 16601, 27.67
ADROITINFO, BE, 10-Feb-2020,6.2,5.9,5.9,5.9, 5.90,5.9,5.9,816,0.05,8, -, -
ADSL, BE, 10-Feb-2020,23.4,23.8,24.0,22.5, 24.00,23.8,23.48,54919,12.89,189, -, -
ADVANIHOTR, EQ, 10-Feb-2020,56.4,58.0,58.05,56.0, 57.15,57.25,57.16,10335,5.91,164, 4982, 48.21
ADVENZYMES, EQ, 10-Feb-2020,175.3,175.5,182.8,172.85, 178.00,177.25,179.09,209471,375.14,5057, 86704, 41.39
AEGISCHEM, EQ, 10-Feb-2020,235.1,235.5,238.4,225.0, 225.70,226.45,231.3,203305,470.24,5182, 113243, 55.70
AFFLE, EQ, 10-Feb-2020,1695.95,1702.0,1704.0,1661.3, 1678.00,1671.55,1679.51,52590,883.25,4130, 23960, 45.56
AGARIND, EQ, 10-Feb-2020,79.45,80.05,83.0,78.6, 79.70,80.5,80.7,12522,10.11,331, 6295, 50.27
AGCNET, EQ, 10-Feb-2020,264.85,265.05,278.05,265.0, 278.05,278.05,273.91,12099,33.14,251, 11583, 95.74
AGRITECH, EQ, 10-Feb-2020,45.05,45.95,45.95,43.0, 44.00,43.7,44.42,12484,5.55,177, 8759, 70.16
AGROPHOS, EQ, 10-Feb-2020,17.5,16.65,16.65,16.65, 16.65,16.65,16.65,2609,0.43,58, 2609, 100.00
AHLADA, SM, 10-Feb-2020,59.0,60.0,60.0,58.0, 58.00,59.0,59.0,2000,1.18,2, 2000, 100.00
AHLEAST, EQ, 10-Feb-2020,184.95,191.9,195.9,182.55, 187.10,187.95,188.24,2550,4.8,397, 1965, 77.06
AHLUCONT, EQ, 10-Feb-2020,317.95,329.0,329.0,310.0, 316.00,313.4,313.0,77649,243.04,159, 76506, 98.53
AHLWEST, EQ, 10-Feb-2020,340.0,345.0,345.0,338.15, 343.00,343.0,342.12,672,2.3,232, 186, 27.68
AIAENG, EQ, 10-Feb-2020,1922.8,1944.0,1989.95,1881.0, 1912.00,1918.8,1934.06,29005,560.97,5404, 13646, 47.05
AIONJSW, EQ, 10-Feb-2020,13.8,13.9,14.25,13.5, 13.85,13.6,13.61,72574,9.88,256, 54256, 74.76
AIRAN, EQ, 10-Feb-2020,13.75,13.5,13.85,12.4, 12.85,12.95,13.09,41450,5.43,254, 23985, 57.86
AJANTPHARM, EQ, 10-Feb-2020,1369.45,1369.5,1405.0,1340.0, 1405.00,1395.4,1371.26,246115,3374.87,17966, 69280, 28.15
AJMERA, EQ, 10-Feb-2020,127.6,128.0,129.8,120.2, 122.00,122.5,124.65,37974,47.33,886, 22821, 60.10
AKASH, BE, 10-Feb-2020,99.4,99.4,99.4,95.0, 95.00,95.5,96.14,6036,5.8,60, -, -
AKSHARCHEM, EQ, 10-Feb-2020,247.3,249.95,284.0,246.5, 273.45,271.8,273.95,52807,144.66,2235, 25908, 49.06
AKSHOPTFBR, EQ, 10-Feb-2020,7.6,7.6,7.6,7.25, 7.25,7.25,7.34,274771,20.17,463, 203008, 73.88
AKZOINDIA, EQ, 10-Feb-2020,2081.05,2119.9,2143.4,2091.0, 2115.00,2111.95,2112.33,16753,353.88,1962, 12752, 76.12
ALANKIT, EQ, 10-Feb-2020,14.7,15.0,15.0,13.55, 14.25,14.55,14.55,138963,20.22,283, 56261, 40.49
ALBERTDAVD, EQ, 10-Feb-2020,507.8,503.05,518.9,500.15, 508.90,507.55,507.5,9396,47.68,504, 6640, 70.67
ALBK, EQ, 10-Feb-2020,16.4,16.4,16.75,16.3, 16.65,16.55,16.48,750914,123.78,1811, 301697, 40.18
ALCHEM, BE, 10-Feb-2020,1.45,1.4,1.4,1.4, 1.40,1.4,1.4,7554,0.11,8, -, -
ALEMBICLTD, EQ, 10-Feb-2020,53.35,53.35,54.0,53.2, 53.40,53.5,53.6,85913,46.05,4550, 57593, 67.04
ALICON, EQ, 10-Feb-2020,379.4,376.0,385.0,370.0, 370.00,375.15,376.86,2048,7.72,305, 1037, 50.63
ALKALI, EQ, 10-Feb-2020,48.55,49.8,49.8,46.6, 46.65,46.95,47.46,7768,3.69,175, 6893, 88.74
ALKEM, EQ, 10-Feb-2020,2502.5,2558.3,2700.0,2520.3, 2580.00,2585.2,2641.99,582152,15380.38,41933, 259049, 44.50
ALKYLAMINE, EQ, 10-Feb-2020,1455.7,1463.5,1586.0,1438.0, 1530.00,1539.65,1526.24,66501,1014.97,6294, 29910, 44.98
ALLCARGO, EQ, 10-Feb-2020,111.6,111.65,114.75,110.9, 112.00,112.5,111.99,364859,408.59,2707, 220441, 60.42
ALLSEC, EQ, 10-Feb-2020,280.9,279.05,283.3,271.1, 272.00,272.75,278.43,2234,6.22,171, 1469, 65.76
ALMONDZ, EQ, 10-Feb-2020,16.2,15.55,16.9,15.55, 15.85,16.45,16.28,6390,1.04,23, 6185, 96.79
ALPA, EQ, 10-Feb-2020,19.95,20.5,20.5,19.0, 19.75,19.6,19.42,35305,6.86,278, 17760, 50.30
ALPHAGEO, EQ, 10-Feb-2020,210.85,212.35,253.0,212.35, 253.00,253.0,244.52,130354,318.74,3435, 59623, 45.74
ALPSINDUS, BE, 10-Feb-2020,1.1,1.15,1.15,1.05, 1.10,1.1,1.09,11164,0.12,47, -, -
AMARAJABAT, EQ, 10-Feb-2020,786.1,787.6,789.65,770.5, 777.00,776.7,776.32,281605,2186.15,11655, 69203, 24.57
AMBER, EQ, 10-Feb-2020,1541.4,1549.0,1677.0,1540.0, 1642.00,1636.4,1640.34,134182,2201.03,9955, 69040, 51.45
AMBIKCO, EQ, 10-Feb-2020,832.05,835.0,851.65,820.0, 834.00,830.35,834.54,5026,41.94,456, 4045, 80.48
AMBUJACEM, EQ, 10-Feb-2020,209.8,209.8,210.8,206.15, 207.80,207.1,207.62,1734578,3601.29,16148, 468924, 27.03
AMDIND, EQ, 10-Feb-2020,17.0,16.55,17.25,16.2, 16.50,16.5,16.53,3393,0.56,50, 2638, 77.75
AMJLAND, EQ, 10-Feb-2020,20.65,20.9,21.45,20.6, 21.30,21.3,21.2,20003,4.24,171, 7955, 39.77
AMRUTANJAN, EQ, 10-Feb-2020,469.2,466.05,473.15,457.0, 467.80,465.55,465.21,18416,85.67,1244, 6910, 37.52
ANANTRAJ, EQ, 10-Feb-2020,33.5,33.35,34.1,32.85, 33.55,33.65,33.53,247082,82.85,2604, 99747, 40.37
ANDHRABANK, EQ, 10-Feb-2020,16.15,16.25,16.25,15.7, 15.90,15.8,15.9,412584,65.6,2020, 258678, 62.70
ANDHRACEMT, EQ, 10-Feb-2020,2.4,2.5,2.55,2.35, 2.40,2.35,2.4,96169,2.31,124, 85992, 89.42
ANDHRSUGAR, EQ, 10-Feb-2020,310.25,305.0,305.0,294.0, 294.70,294.55,297.55,75118,223.52,2055, 45934, 61.15
ANDPAPER, EQ, 10-Feb-2020,290.5,294.35,294.35,286.2, 288.50,287.75,287.76,1921,5.53,141, 1240, 64.55
ANIKINDS, BE, 10-Feb-2020,9.1,9.45,9.45,8.7, 8.75,8.75,8.93,1412,0.13,29, -, -
ANKITMETAL, BE, 10-Feb-2020,0.45,0.45,0.5,0.4, 0.50,0.5,0.45,4078,0.02,32, -, -
ANSALAPI, EQ, 10-Feb-2020,5.25,4.95,5.25,4.95, 5.10,5.0,5.04,28915,1.46,87, 19192, 66.37
ANSALHSG, BE, 10-Feb-2020,5.0,5.0,5.15,4.8, 4.85,4.9,4.92,7573,0.37,35, -, -
ANTGRAPHIC, BE, 10-Feb-2020,0.65,0.6,0.65,0.6, 0.65,0.65,0.63,24479,0.16,14, -, -
ANUP, EQ, 10-Feb-2020,591.4,592.55,612.9,562.5, 595.00,598.55,587.99,35848,210.78,1729, 23634, 65.93
APARINDS, EQ, 10-Feb-2020,397.9,400.0,403.0,390.0, 393.00,392.5,393.26,26515,104.27,844, 22116, 83.41
APCL, EQ, 10-Feb-2020,161.45,163.0,164.0,158.0, 158.85,158.35,161.74,4934,7.98,87, 4080, 82.69
APCOTEXIND, EQ, 10-Feb-2020,154.0,158.35,167.8,150.2, 163.05,163.45,161.89,579595,938.32,9803, 125665, 21.68
APEX, EQ, 10-Feb-2020,371.55,374.75,382.0,364.1, 366.00,367.0,370.17,234044,866.35,7726, 66016, 28.21
APLAPOLLO, EQ, 10-Feb-2020,2027.95,2042.5,2130.0,2025.0, 2070.00,2074.65,2079.93,35022,728.43,4762, 17709, 50.57
APLLTD, EQ, 10-Feb-2020,645.55,644.95,647.9,633.05, 641.00,643.0,644.07,136228,877.4,4383, 69719, 51.18
APOLLO, EQ, 10-Feb-2020,81.9,82.55,82.55,78.05, 80.00,79.6,79.69,39554,31.52,1020, 23996, 60.67
APOLLOHOSP, EQ, 10-Feb-2020,1663.15,1663.0,1701.6,1634.5, 1669.95,1665.7,1670.12,778081,12994.9,29360, 134653, 17.31
APOLLOPIPE, EQ, 10-Feb-2020,430.3,430.3,516.35,427.5, 510.00,506.7,484.47,142941,692.5,7580, 59882, 41.89
APOLLOTYRE, EQ, 10-Feb-2020,164.0,163.6,164.45,159.65, 162.10,162.1,161.51,3784007,6111.67,26317, 879544, 23.24
APOLSINHOT, EQ, 10-Feb-2020,717.45,758.8,758.8,692.6, 715.30,715.3,718.71,2810,20.2,433, 2320, 82.56
APTECHT, EQ, 10-Feb-2020,155.4,155.9,156.45,152.0, 152.40,152.85,153.88,113598,174.8,2855, 29145, 25.66
ARCHIDPLY, EQ, 10-Feb-2020,30.7,31.75,31.8,30.8, 30.90,31.15,31.17,15598,4.86,168, 14076, 90.24
ARCHIES, EQ, 10-Feb-2020,18.25,18.25,18.35,17.4, 17.80,17.5,17.8,45502,8.1,159, 32435, 71.28
ARCOTECH, BE, 10-Feb-2020,1.7,1.75,1.75,1.65, 1.65,1.65,1.69,41937,0.71,40, -, -
ARENTERP, EQ, 10-Feb-2020,11.4,11.4,11.95,11.4, 11.95,11.95,11.77,3,0.0,2, 3, 100.00
ARIES, EQ, 10-Feb-2020,69.95,69.75,70.65,68.3, 70.35,70.25,70.0,14441,10.11,353, 10374, 71.84
ARIHANT, EQ, 10-Feb-2020,21.55,21.55,23.0,20.6, 20.60,22.25,22.28,475,0.11,62, 427, 89.89
ARIHANTSUP, EQ, 10-Feb-2020,26.8,25.6,27.7,25.5, 27.00,27.2,26.42,1690,0.45,85, 1159, 68.58
ARMANFIN, EQ, 10-Feb-2020,845.65,857.0,857.0,826.65, 827.95,834.3,846.9,6857,58.07,424, 5301, 77.31
AROGRANITE, EQ, 10-Feb-2020,35.85,35.2,36.45,35.1, 35.25,35.4,35.72,2481,0.89,49, 1894, 76.34
