SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 17-Jan-2020,35.55,36.25,36.25,34.8, 35.00,35.05,35.35,33478,11.83,332, 26907, 80.37
21STCENMGM, EQ, 17-Jan-2020,15.6,15.3,15.3,15.3, 15.30,15.3,15.3,518,0.08,8, 518, 100.00
3IINFOTECH, EQ, 17-Jan-2020,2.35,2.35,2.4,2.3, 2.35,2.4,2.37,641967,15.23,621, 465408, 72.50
3MINDIA, EQ, 17-Jan-2020,22320.45,22304.95,22510.0,22301.05, 22330.00,22346.9,22424.93,1614,361.94,458, 1196, 74.10
5PAISA, EQ, 17-Jan-2020,206.75,215.0,215.0,196.55, 199.35,200.1,200.15,28772,57.59,872, 15232, 52.94
63MOONS, EQ, 17-Jan-2020,116.0,116.0,119.9,114.1, 115.30,115.3,116.91,358270,418.85,6362, 116083, 32.40
A2ZINFRA, EQ, 17-Jan-2020,8.0,8.0,8.15,7.8, 7.85,7.85,7.92,206519,16.36,315, 179621, 86.98
AARON, SM, 17-Jan-2020,50.3,50.5,50.5,50.5, 50.50,50.5,50.5,3300,1.67,1, 3300, 100.00
AARTIDRUGS, EQ, 17-Jan-2020,616.15,616.15,636.0,611.05, 630.00,626.65,626.53,19966,125.09,1015, 9584, 48.00
AARTIIND, EQ, 17-Jan-2020,858.5,865.0,875.7,857.0, 859.85,859.75,867.78,195637,1697.71,14109, 96932, 49.55
AARVEEDEN, EQ, 17-Jan-2020,14.2,14.1,14.95,13.9, 14.40,14.25,14.27,5134,0.73,92, 4053, 78.94
AARVI, SM, 17-Jan-2020,28.25,27.2,27.2,26.85, 26.85,26.85,26.93,18000,4.85,9, 14000, 77.78
AAVAS, EQ, 17-Jan-2020,1987.35,1992.0,2008.45,1960.0, 1994.00,1993.9,1991.8,117896,2348.25,1705, 109782, 93.12
ABAN, EQ, 17-Jan-2020,27.55,27.9,28.25,27.0, 27.00,27.15,27.51,81803,22.51,868, 37817, 46.23
ABB, EQ, 17-Jan-2020,1306.35,1307.15,1314.75,1292.05, 1309.00,1302.75,1304.24,35098,457.76,4454, 16783, 47.82
ABBOTINDIA, EQ, 17-Jan-2020,12614.1,12610.1,12798.9,12525.0, 12587.95,12561.45,12656.17,5254,664.96,2007, 3079, 58.60
ABCAPITAL, EQ, 17-Jan-2020,109.55,107.2,111.0,105.1, 109.80,110.1,108.85,3442384,3747.03,31707, 1566357, 45.50
ABFRL, EQ, 17-Jan-2020,237.8,238.0,239.55,233.0, 233.05,235.7,236.1,297007,701.23,9597, 170548, 57.42
ABSLBANETF, EQ, 17-Jan-2020,317.65,317.33,317.33,316.56, 316.56,316.56,316.95,2,0.01,2, 2, 100.00
ABSLNN50ET, EQ, 17-Jan-2020,290.94,291.53,291.53,291.04, 291.50,291.5,291.47,199,0.58,4, 199, 100.00
ABSLRIF6RG, MF, 17-Jan-2020,7.35,7.2,7.3,7.01, 7.27,7.22,7.15,70565,5.05,39, 70565, 100.00
ACC, EQ, 17-Jan-2020,1504.8,1504.5,1522.6,1494.05, 1509.00,1512.35,1513.62,409435,6197.28,15479, 73536, 17.96
ACCELYA, EQ, 17-Jan-2020,1033.0,1054.95,1054.95,1030.05, 1033.25,1035.35,1039.23,2212,22.99,277, 1726, 78.03
ACCURACY, SM, 17-Jan-2020,22.45,23.5,23.5,22.05, 23.40,23.4,23.01,11200,2.58,7, 1600, 14.29
ACE, EQ, 17-Jan-2020,88.65,89.65,92.0,89.0, 89.65,89.55,90.42,349501,316.03,4033, 124896, 35.74
ADANIENT, EQ, 17-Jan-2020,220.0,216.0,229.25,213.7, 227.75,228.4,222.44,10810744,24047.53,48991, 3122170, 28.88
ADANIGAS, EQ, 17-Jan-2020,174.15,172.5,178.45,171.65, 174.20,174.65,175.38,2357915,4135.27,19997, 553701, 23.48
ADANIGREEN, EQ, 17-Jan-2020,179.7,175.1,188.65,172.3, 188.65,188.65,182.15,6703516,12210.71,40912, 2325592, 34.69
ADANIPORTS, EQ, 17-Jan-2020,390.95,390.9,392.4,386.0, 386.00,387.6,389.03,1644832,6398.91,25587, 612360, 37.23
ADANIPOWER, EQ, 17-Jan-2020,64.95,64.5,65.95,64.2, 64.40,64.6,64.97,8843288,5745.3,24948, 1526857, 17.27
ADANITRANS, EQ, 17-Jan-2020,339.9,335.25,347.0,335.25, 339.25,340.75,342.54,181247,620.84,4838, 75649, 41.74
ADFFOODS, EQ, 17-Jan-2020,299.85,301.95,306.8,298.05, 301.05,302.65,302.06,78936,238.44,1584, 58510, 74.12
