SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 24-Jan-2020,33.7,33.45,38.0,33.45,36.8,36.5,36.63,201248,73.72,1964, 105617, 52.48
21STCENMGM, EQ, 24-Jan-2020,14.9,14.65,14.65,14.65,14.65,14.65,14.65,1174,0.17,14, 1174, 100.00
3IINFOTECH, EQ, 24-Jan-2020,2.45,2.5,2.5,2.4,2.5,2.45,2.45,983498,24.14,593, 550289, 55.95
3MINDIA, EQ, 24-Jan-2020,22409.7,22495.0,22600.0,22078.0,22101.0,22338.45,22382.75,2026,453.47,604, 1333, 65.79
3PLAND, EQ, 24-Jan-2020,7.1,6.9,6.9,6.9,6.9,6.9,6.9,500,0.03,2, 500, 100.00
5PAISA, EQ, 24-Jan-2020,192.1,198.95,198.95,192.1,194.5,194.45,194.93,4156,8.1,119, 2763, 66.48
63MOONS, EQ, 24-Jan-2020,110.5,110.5,112.75,109.5,110.6,110.65,111.1,161035,178.91,2991, 38565, 23.95
A2ZINFRA, EQ, 24-Jan-2020,7.6,7.65,7.7,7.5,7.6,7.55,7.56,382971,28.97,367, 315920, 82.49
AAKASH, SM, 24-Jan-2020,66.6,67.95,67.95,67.95,67.95,67.95,67.95,10000,6.8,4, 10000, 100.00
AARON, SM, 24-Jan-2020,47.25,47.8,47.8,47.8,47.8,47.8,47.8,3300,1.58,1, 3300, 100.00
AARTIDRUGS, EQ, 24-Jan-2020,599.75,600.0,630.9,600.0,624.95,623.75,622.68,31901,198.64,1586, 13267, 41.59
AARTIIND, EQ, 24-Jan-2020,868.05,872.0,872.4,841.4,851.0,850.6,854.1,145499,1242.71,9243, 83195, 57.18
AARVEEDEN, EQ, 24-Jan-2020,14.3,15.5,15.6,14.55,14.9,14.9,15.06,7866,1.18,163, 4729, 60.12
AARVI, SM, 24-Jan-2020,25.55,26.0,26.8,26.0,26.8,26.8,26.4,4000,1.06,2, 4000, 100.00
AAVAS, EQ, 24-Jan-2020,1999.85,2011.0,2047.0,1891.0,1937.7,1945.15,1967.89,268863,5290.92,26987, 92253, 34.31
ABAN, EQ, 24-Jan-2020,26.05,26.05,26.65,26.0,26.4,26.2,26.27,57810,15.19,437, 32232, 55.76
ABB, EQ, 24-Jan-2020,1316.4,1318.0,1364.85,1301.45,1321.0,1329.05,1333.31,198401,2645.31,5750, 101758, 51.29
ABBOTINDIA, EQ, 24-Jan-2020,12707.9,12640.0,12747.95,12550.0,12588.0,12597.25,12644.38,6744,852.74,1942, 4718, 69.96
ABCAPITAL, EQ, 24-Jan-2020,106.0,106.2,107.7,105.1,105.3,105.35,106.25,1664744,1768.8,16003, 729736, 43.83
ABFRL, EQ, 24-Jan-2020,233.8,234.0,237.3,231.2,234.8,234.85,234.17,502580,1176.88,13283, 340322, 67.71
ABSLBANETF, EQ, 24-Jan-2020,308.33,311.4,311.4,311.4,311.4,311.4,311.4,1,0.0,1, 1, 100.00
ABSLRIF6RG, MF, 24-Jan-2020,7.45,7.44,7.64,7.44,7.64,7.64,7.63,15410,1.18,8, 14410, 93.51
ACC, EQ, 24-Jan-2020,1548.35,1551.75,1570.75,1542.2,1563.1,1565.9,1557.96,780502,12159.91,26688, 139370, 17.86
ACCELYA, EQ, 24-Jan-2020,1056.05,1056.05,1073.8,1042.0,1049.0,1044.35,1050.64,3205,33.67,430, 2489, 77.66
ACE, EQ, 24-Jan-2020,85.45,85.95,89.4,85.1,87.0,87.05,87.87,324691,285.31,4775, 96808, 29.82
ADANIENT, EQ, 24-Jan-2020,229.6,225.5,232.4,219.0,229.0,229.75,226.83,7154795,16229.49,41155, 591387, 8.27
