SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 14-Jan-2020,35.9,35.85,36.9,35.2, 36.50,36.05,36.2,42338,15.33,923, 19770, 46.70
21STCENMGM, EQ, 14-Jan-2020,16.5,16.4,16.4,16.2, 16.20,16.2,16.37,604,0.1,6, 604, 100.00
3IINFOTECH, EQ, 14-Jan-2020,2.5,2.5,2.6,2.5, 2.55,2.55,2.54,1488954,37.86,845, 1069109, 71.80
3MINDIA, EQ, 14-Jan-2020,21521.85,21535.0,22000.0,21500.0, 22000.00,21931.5,21823.94,1311,286.11,763, 750, 57.21
3PLAND, EQ, 14-Jan-2020,7.1,7.0,7.45,7.0, 7.05,7.05,7.07,307,0.02,9, 263, 85.67
5PAISA, EQ, 14-Jan-2020,194.95,195.9,214.4,194.95, 207.00,207.6,208.44,73107,152.38,2733, 21339, 29.19
63MOONS, EQ, 14-Jan-2020,108.95,109.45,113.0,107.95, 109.65,109.2,110.24,202039,222.73,3235, 54754, 27.10
759GS2026, GS, 14-Jan-2020,96.0,96.0,96.0,96.0, 96.00,96.0,96.0,1000,0.96,1, 1000, 100.00
A2ZINFRA, EQ, 14-Jan-2020,8.0,8.0,8.1,7.65, 7.75,7.7,7.79,300209,23.39,470, 238843, 79.56
AARON, SM, 14-Jan-2020,47.5,51.0,51.0,51.0, 51.00,51.0,51.0,3300,1.68,1, 3300, 100.00
AARTIDRUGS, EQ, 14-Jan-2020,581.4,580.0,648.9,579.95, 618.00,628.8,628.57,252991,1590.21,9596, 54158, 21.41
AARTIIND, EQ, 14-Jan-2020,847.25,848.1,866.8,848.1, 854.00,854.25,855.31,200401,1714.05,6677, 108032, 53.91
AARVEEDEN, EQ, 14-Jan-2020,14.0,14.1,14.4,13.9, 14.00,13.95,14.1,9735,1.37,141, 6133, 63.00
AAVAS, EQ, 14-Jan-2020,2008.9,2020.0,2022.0,2003.0, 2004.00,2016.7,2014.63,15942,321.17,2277, 8518, 53.43
ABAN, EQ, 14-Jan-2020,26.2,26.3,26.5,26.1, 26.30,26.25,26.27,33182,8.72,762, 23516, 70.87
ABB, EQ, 14-Jan-2020,1376.85,1372.0,1411.0,1362.0, 1369.00,1369.2,1387.62,96552,1339.77,5496, 66834, 69.22
ABBOTINDIA, EQ, 14-Jan-2020,12586.65,12599.0,12749.0,12512.6, 12560.00,12635.6,12613.87,6074,766.17,1491, 4624, 76.13
