SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
1018GS2026, GS, 13-Sep-2021,102.0,96.95,96.95,96.95, 96.95,96.95,96.95,1,0.0,1, 1, 100.00
20MICRONS, EQ, 13-Sep-2021,54.55,55.7,55.7,53.05, 53.95,53.8,53.71,43228,23.22,649, 27670, 64.01
21STCENMGM, EQ, 13-Sep-2021,36.9,37.6,37.6,37.6, 37.60,37.6,37.6,4189,1.58,25, 4189, 100.00
3MINDIA, EQ, 13-Sep-2021,24218.35,24218.35,25362.95,24134.05, 25245.00,25150.9,24569.01,18216,4475.49,3619, 14248, 78.22
3PLAND, BE, 13-Sep-2021,13.9,14.15,14.15,13.5, 14.00,14.0,13.95,6241,0.87,45, -, -
5PAISA, EQ, 13-Sep-2021,468.25,460.0,474.0,460.0, 469.50,468.7,469.04,30727,144.12,824, 19038, 61.96
63MOONS, EQ, 13-Sep-2021,95.8,92.1,94.9,92.1, 93.00,93.25,93.59,38046,35.61,967, 22717, 59.71
667GS2050, GS, 13-Sep-2021,97.0,97.0,97.0,95.0, 96.50,96.5,95.94,6031,5.79,16, 5931, 98.34
676GS2061, GS, 13-Sep-2021,97.4,96.51,98.0,96.51, 96.70,96.7,96.66,20201,19.53,26, 20201, 100.00
719GS2060, GS, 13-Sep-2021,114.0,113.0,113.0,113.0, 113.00,113.0,113.0,101,0.11,3, 101, 100.00
759GS2026, GS, 13-Sep-2021,106.01,106.2,106.2,106.2, 106.20,106.2,106.2,7100,7.54,3, 7100, 100.00
772GS2055, GS, 13-Sep-2021,115.5,116.0,116.0,115.5, 115.50,115.5,115.58,240,0.28,3, 240, 100.00
A2ZINFRA, EQ, 13-Sep-2021,4.35,4.45,4.45,4.25, 4.30,4.3,4.32,239661,10.35,263, 167283, 69.80
AAATECH, SM, 13-Sep-2021,48.0,49.0,50.0,49.0, 49.00,49.0,49.08,36000,17.67,4, 30000, 83.33
AAKASH, EQ, 13-Sep-2021,280.85,283.9,283.9,276.0, 280.85,279.9,278.71,73235,204.11,606, 41912, 57.23
AAREYDRUGS, EQ, 13-Sep-2021,37.3,37.5,37.75,36.95, 37.30,37.45,37.31,39091,14.59,440, 31524, 80.64
AARON, EQ, 13-Sep-2021,100.15,102.2,105.15,101.25, 105.15,104.85,103.83,14430,14.98,393, 8855, 61.37
AARTIDRUGS, EQ, 13-Sep-2021,608.15,609.0,612.95,605.0, 606.25,606.05,607.38,109399,664.46,6059, 57172, 52.26
AARTIIND, EQ, 13-Sep-2021,909.6,911.85,933.0,908.0, 930.35,928.95,920.48,948160,8727.65,34281, 469069, 49.47
AARTISURF, EQ, 13-Sep-2021,1408.6,1396.0,1422.4,1396.0, 1410.00,1412.9,1411.02,8759,123.59,2413, 4685, 53.49
AARVEEDEN, EQ, 13-Sep-2021,18.55,18.5,18.55,17.7, 18.40,18.35,18.16,17067,3.1,118, 12762, 74.78
