SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 29-Jun-2021,63.35,65.5,65.7,59.5, 61.00,60.4,61.97,398177,246.74,3590, 298553, 74.98
21STCENMGM, EQ, 29-Jun-2021,21.8,22.2,22.2,22.2, 22.20,22.2,22.2,3141,0.7,10, 3141, 100.00
3IINFOTECH, BE, 29-Jun-2021,10.0,10.25,10.4,9.85, 10.00,9.95,10.12,10856308,1099.09,14012, -, -
3MINDIA, EQ, 29-Jun-2021,24756.85,24800.0,24899.0,24450.0, 24570.00,24501.8,24588.34,3409,838.22,1517, 2430, 71.28
3PLAND, EQ, 29-Jun-2021,13.6,13.4,13.8,13.4, 13.60,13.6,13.57,17462,2.37,114, 14631, 83.79
509GS2022, GS, 29-Jun-2021,90.0,89.0,89.0,89.0, 89.00,89.0,89.0,52,0.05,1, 52, 100.00
5PAISA, EQ, 29-Jun-2021,435.7,438.0,438.0,415.0, 428.00,426.95,426.68,34219,146.01,2396, 17492, 51.12
63MOONS, BE, 29-Jun-2021,93.25,94.9,94.9,92.0, 92.20,92.75,93.51,20486,19.16,311, -, -
667GS2050, GS, 29-Jun-2021,100.0,100.0,100.0,99.95, 100.00,100.0,100.0,3841,3.84,16, 3841, 100.00
676GS2061, GS, 29-Jun-2021,103.5,100.2,100.2,99.25, 99.75,99.75,99.76,5000,4.99,21, 5000, 100.00
716GS2050, GS, 29-Jun-2021,110.0,109.75,111.0,109.75, 111.00,111.0,109.76,310,0.34,3, 310, 100.00
719GS2060, GS, 29-Jun-2021,110.0,110.01,112.99,110.0, 112.99,112.99,110.02,201,0.22,3, 201, 100.00
757GS2033, GS, 29-Jun-2021,107.0,106.0,106.0,106.0, 106.00,106.0,106.0,500,0.53,1, 500, 100.00
