SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 11-Feb-2021,37.2,37.45,39.95,37.45,39.2,38.95,38.95,489023,190.48,2152, 229870, 47.01
21STCENMGM, EQ, 11-Feb-2021,11.85,12.05,12.05,12.05,12.05,12.05,12.05,4949,0.6,20, 4949, 100.00
3IINFOTECH, EQ, 11-Feb-2021,6.3,6.35,6.6,6.3,6.6,6.6,6.52,2730876,178.0,3614, 2285607, 83.70
3MINDIA, EQ, 11-Feb-2021,21577.55,21251.0,21412.1,20900.0,20962.0,20963.25,21026.83,6514,1369.69,2730, 3841, 58.97
3PLAND, EQ, 11-Feb-2021,9.3,9.85,9.85,8.6,9.55,9.5,9.49,5191,0.49,65, 3598, 69.31
509GS2022, GS, 11-Feb-2021,83.12,79.04,79.04,79.04,79.04,79.04,79.04,5,0.0,1, 5, 100.00
5PAISA, EQ, 11-Feb-2021,252.75,254.9,256.15,248.2,251.5,252.05,253.1,42596,107.81,1774, 23633, 55.48
618GS2024, GS, 11-Feb-2021,109.0,108.0,108.0,108.0,108.0,108.0,108.0,100,0.11,1, 100, 100.00
619GS2034, GS, 11-Feb-2021,99.5,99.5,99.5,99.5,99.5,99.5,99.5,100,0.1,1, 100, 100.00
622GS2035, GS, 11-Feb-2021,100.79,100.65,100.65,100.65,100.65,100.65,100.65,1,0.0,1, 1, 100.00
63MOONS, EQ, 11-Feb-2021,78.35,78.35,79.65,77.55,78.05,78.1,78.45,51809,40.64,876, 35417, 68.36
68GS2060, GS, 11-Feb-2021,107.99,107.98,112.0,102.6,112.0,110.4,106.56,3666,3.91,19, 2455, 66.97
726GS2029, GS, 11-Feb-2021,103.7,108.0,108.0,108.0,108.0,108.0,108.0,100,0.11,1, 100, 100.00
824GS2027, GS, 11-Feb-2021,110.0,111.9,112.0,111.0,112.0,112.0,111.84,310,0.35,5, 160, 51.61
A2ZINFRA, EQ, 11-Feb-2021,4.3,4.3,4.3,3.9,4.15,4.2,4.13,1007486,41.59,689, 465231, 46.18
AAATECH, SM, 11-Feb-2021,43.5,42.1,42.2,42.1,42.2,42.2,42.15,6000,2.53,2, 3000, 50.00
AAKASH, BE, 11-Feb-2021,109.75,110.0,110.75,109.1,110.75,110.45,110.26,10134,11.17,119, -, -
AARON, EQ, 11-Feb-2021,52.85,52.85,58.1,51.65,54.2,55.75,55.71,24845,13.84,284, 14718, 59.24
AARTIDRUGS, EQ, 11-Feb-2021,664.2,665.0,676.0,661.0,661.7,662.15,665.82,286490,1907.5,11921, 120602, 42.10
AARTIIND, EQ, 11-Feb-2021,1203.25,1206.85,1218.25,1193.0,1204.5,1209.2,1206.43,231980,2798.67,13420, 92981, 40.08
AARTISURF, EQ, 11-Feb-2021,928.95,932.0,949.9,900.0,900.0,908.2,922.44,16413,151.4,1863, 10320, 62.88
AARVEEDEN, EQ, 11-Feb-2021,20.5,20.25,21.7,18.8,21.0,20.4,20.15,14573,2.94,159, 9486, 65.09
AARVI, EQ, 11-Feb-2021,44.4,44.15,45.0,44.0,44.95,44.15,44.46,9973,4.43,185, 7571, 75.91
AAVAS, EQ, 11-Feb-2021,2353.6,2380.0,2380.4,2262.6,2369.0,2364.55,2358.53,159846,3770.02,12737, 87639, 54.83
ABAN, EQ, 11-Feb-2021,29.1,29.55,29.7,29.0,29.0,29.05,29.35,101387,29.75,622, 52471, 51.75
ABB, EQ, 11-Feb-2021,1445.0,1445.0,1460.0,1405.0,1416.0,1423.35,1421.97,299192,4254.43,35390, 97127, 32.46
ABBOTINDIA, EQ, 11-Feb-2021,14371.5,14400.5,14456.3,14311.25,14431.0,14434.55,14423.16,18914,2728.0,5087, 13145, 69.50
ABCAPITAL, EQ, 11-Feb-2021,89.3,89.3,90.3,88.6,89.3,89.05,89.32,1720424,1536.71,7957, 691866, 40.21
ABFRL, EQ, 11-Feb-2021,165.0,166.4,172.2,166.0,167.85,167.85,168.96,2843668,4804.61,24499, 1157040, 40.69
ABINFRA, SM, 11-Feb-2021,7.0,7.0,7.25,7.0,7.25,7.25,7.08,60000,4.25,6, 60000, 100.00
ABMINTLTD, EQ, 11-Feb-2021,38.85,40.75,40.75,40.75,40.75,40.75,40.75,1048,0.43,10, 1048, 100.00
ABSLBANETF, EQ, 11-Feb-2021,355.56,346.2,356.58,346.2,356.56,355.63,353.0,28,0.1,12, 17, 60.71
ABSLNN50ET, EQ, 11-Feb-2021,335.0,330.0,331.0,330.0,330.95,330.95,330.52,15,0.05,9, 8, 53.33
ABSLRIF6RG, MF, 11-Feb-2021,8.27,7.84,7.99,7.81,7.99,7.99,7.83,10097,0.79,5, 10097, 100.00
ABSLRIF7RG, MF, 11-Feb-2021,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9,0.0,1, 9, 100.00
ACC, EQ, 11-Feb-2021,1761.75,1750.0,1790.0,1742.0,1770.95,1775.95,1773.34,1521543,26982.2,39638, 389990, 25.63
ACCELYA, EQ, 11-Feb-2021,901.85,919.9,925.0,900.1,906.25,905.7,914.51,6348,58.05,1301, 2408, 37.93
ACCURACY, EQ, 11-Feb-2021,52.2,55.0,57.4,53.0,57.4,55.85,55.01,35251,19.39,198, 30427, 86.32
ACE, EQ, 11-Feb-2021,166.45,165.0,167.5,160.85,163.85,162.2,164.47,419664,690.22,5930, 250684, 59.73
ACRYSIL, EQ, 11-Feb-2021,241.15,253.2,253.2,253.2,253.2,253.2,253.2,9901,25.07,73, 9901, 100.00
ADANIENT, EQ, 11-Feb-2021,650.7,654.0,661.0,645.35,657.0,658.6,652.55,3688016,24066.31,58679, 625980, 16.97
ADANIGREEN, EQ, 11-Feb-2021,1080.45,1080.0,1090.0,1051.0,1059.8,1074.6,1078.92,4503787,48592.39,28011, 2731812, 60.66
ADANIPORTS, EQ, 11-Feb-2021,576.85,576.85,593.7,576.3,590.25,591.85,585.92,10595917,62083.11,98093, 3353440, 31.65
ADANIPOWER, EQ, 11-Feb-2021,52.1,52.15,55.2,52.1,53.9,53.8,53.56,9731753,5212.5,23028, 4971099, 51.08
ADANITRANS, EQ, 11-Feb-2021,564.45,564.0,592.9,559.3,589.0,589.05,583.01,682583,3979.49,25440, 216023, 31.65
ADFFOODS, EQ, 11-Feb-2021,718.35,718.0,752.4,717.15,740.9,732.2,740.33,139688,1034.15,5792, 31732, 22.72
ADHUNIKIND, EQ, 11-Feb-2021,21.5,22.1,22.1,21.1,21.5,21.65,21.52,22478,4.84,194, 15070, 67.04
ADL, BE, 11-Feb-2021,27.9,28.95,29.1,27.25,29.05,29.05,27.52,660,0.18,20, -, -
ADORWELD, EQ, 11-Feb-2021,303.0,304.0,308.35,296.9,298.3,299.8,302.97,59650,180.72,931, 49957, 83.75
ADROITINFO, EQ, 11-Feb-2021,9.05,9.05,9.4,8.6,9.0,9.0,8.84,3953,0.35,31, 2756, 69.72
ADSL, EQ, 11-Feb-2021,39.05,39.9,39.9,38.1,38.1,38.5,38.84,74639,28.99,727, 53254, 71.35
ADVANIHOTR, EQ, 11-Feb-2021,48.3,48.3,49.35,46.9,47.5,47.6,47.96,2535,1.22,74, 1562, 61.62
ADVENZYMES, EQ, 11-Feb-2021,369.15,369.85,384.85,367.1,373.0,372.9,377.91,527005,1991.62,15264, 218446, 41.45
AEGISCHEM, EQ, 11-Feb-2021,297.4,298.2,310.9,295.0,303.1,301.75,301.08,226042,680.56,7420, 83430, 36.91
AFFLE, EQ, 11-Feb-2021,4629.6,4857.0,5092.55,4800.15,5092.55,5092.55,5043.26,338342,17063.47,32712, 183065, 54.11
AGARIND, BE, 11-Feb-2021,134.05,130.85,140.75,130.85,140.75,140.2,139.94,19213,26.89,193, -, -
AGCNET, EQ, 11-Feb-2021,862.75,873.85,905.85,840.2,905.85,903.45,891.88,8052,71.81,548, 5976, 74.22
AGRITECH, EQ, 11-Feb-2021,35.55,37.0,37.0,35.25,36.15,35.9,35.96,4666,1.68,134, 2936, 62.92
AGROPHOS, EQ, 11-Feb-2021,13.2,13.85,13.85,13.2,13.3,13.25,13.33,23037,3.07,163, 15360, 66.68
AHLADA, EQ, 11-Feb-2021,64.15,64.7,70.55,64.45,69.9,70.25,68.12,34412,23.44,167, 30899, 89.79
AHLEAST, EQ, 11-Feb-2021,160.1,158.8,164.05,156.75,162.0,162.0,161.13,652,1.05,90, 423, 64.88
AHLUCONT, EQ, 11-Feb-2021,309.8,309.8,317.45,308.0,312.0,309.75,313.05,24827,77.72,2111, 12854, 51.77
AHLWEST, EQ, 11-Feb-2021,243.3,243.6,248.55,243.3,247.5,246.35,246.34,1811,4.46,352, 293, 16.18
AIAENG, EQ, 11-Feb-2021,1962.6,1962.6,1981.45,1942.9,1948.95,1951.0,1959.22,22701,444.76,2701, 12566, 55.35
AIRAN, EQ, 11-Feb-2021,18.3,18.15,18.9,17.7,17.75,18.0,18.22,94942,17.3,409, 83868, 88.34
AJANTPHARM, EQ, 11-Feb-2021,1790.85,1790.75,1823.7,1780.0,1818.0,1816.6,1808.75,84433,1527.18,10213, 46161, 54.67
AJMERA, EQ, 11-Feb-2021,128.65,128.65,132.95,128.65,129.15,129.2,130.39,71250,92.9,1445, 17076, 23.97
AJOONI, SM, 11-Feb-2021,30.45,31.0,31.05,30.1,30.1,30.1,30.8,16000,4.93,4, 12000, 75.00
AKASH, EQ, 11-Feb-2021,232.65,239.8,239.8,229.05,235.5,237.05,234.69,2169,5.09,207, 1396, 64.36
AKG, SM, 11-Feb-2021,91.35,91.5,93.3,91.5,93.3,93.3,92.34,32000,29.55,5, 6400, 20.00
AKSHARCHEM, EQ, 11-Feb-2021,262.2,262.5,274.0,260.55,270.4,264.2,267.2,22683,60.61,849, 12566, 55.40
AKSHOPTFBR, EQ, 11-Feb-2021,6.9,7.0,7.45,6.7,7.15,7.1,6.98,471652,32.94,772, 291235, 61.75
