SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 30-Apr-2021,38.7,39.0,40.5,38.05,38.1,38.2,39.37,286685,112.88,2138, 184504, 64.36
21STCENMGM, EQ, 30-Apr-2021,12.15,12.3,12.3,11.95,12.25,12.0,11.99,1874,0.22,31, 1151, 61.42
3IINFOTECH, EQ, 30-Apr-2021,7.6,7.7,7.95,7.35,7.95,7.95,7.9,38779781,3063.15,22040, 21542654, 55.55
3MINDIA, EQ, 30-Apr-2021,25494.35,25499.0,25768.6,25104.75,25470.0,25537.95,25297.07,8051,2036.67,2230, 6256, 77.70
3PLAND, EQ, 30-Apr-2021,9.95,10.5,10.8,9.8,10.15,10.25,10.21,22524,2.3,156, 17117, 75.99
5PAISA, EQ, 30-Apr-2021,365.1,364.5,366.55,352.0,353.95,354.75,358.06,33255,119.07,1113, 21042, 63.27
619GS2034, GS, 30-Apr-2021,95.0,95.0,95.0,95.0,95.0,95.0,95.0,499,0.47,4, 499, 100.00
622GS2035, GS, 30-Apr-2021,100.0,96.5,96.5,96.5,96.5,96.5,96.5,2000,1.93,1, 2000, 100.00
63MOONS, BE, 30-Apr-2021,88.3,88.0,89.8,84.5,84.5,85.05,85.69,86739,74.32,711, -, -
667GS2050, GS, 30-Apr-2021,103.0,104.0,104.0,103.0,103.0,103.0,103.09,11,0.01,2, 11, 100.00
716GS2050, GS, 30-Apr-2021,112.0,112.0,112.0,112.0,112.0,112.0,112.0,170,0.19,2, 170, 100.00
719GS2060, GS, 30-Apr-2021,112.0,112.0,112.0,112.0,112.0,112.0,112.0,14,0.02,3, 14, 100.00
757GS2033, GS, 30-Apr-2021,100.5,105.5,105.5,105.5,105.5,105.5,105.5,100,0.11,2, 100, 100.00
762GS2039, GS, 30-Apr-2021,111.0,112.99,114.25,112.99,114.25,113.59,113.59,800,0.91,8, 800, 100.00
772GS2049, GS, 30-Apr-2021,120.0,120.0,120.0,120.0,120.0,120.0,120.0,4,0.0,3, 4, 100.00
A2ZINFRA, EQ, 30-Apr-2021,3.75,3.75,3.8,3.65,3.75,3.65,3.72,958717,35.71,589, 740427, 77.23
AAKASH, EQ, 30-Apr-2021,144.3,145.3,146.2,143.0,143.0,144.45,144.45,31024,44.81,362, 10729, 34.58
AARON, EQ, 30-Apr-2021,51.7,53.75,53.75,51.35,51.35,51.45,51.83,671,0.35,59, 322, 47.99
AARTIDRUGS, EQ, 30-Apr-2021,718.75,714.0,722.0,705.6,709.6,709.95,715.74,258410,1849.56,9742, 102827, 39.79
AARTIIND, EQ, 30-Apr-2021,1556.95,1530.5,1644.75,1530.5,1601.5,1604.85,1606.17,972527,15620.44,42484, 153847, 15.82
AARTISURF, EQ, 30-Apr-2021,1457.3,1457.3,1500.0,1441.1,1472.0,1464.35,1479.42,16562,245.02,1571, 9501, 57.37
AARVEEDEN, BE, 30-Apr-2021,20.8,19.8,20.85,19.8,20.45,19.8,19.88,5379,1.07,58, -, -
AARVI, EQ, 30-Apr-2021,48.4,48.15,48.8,47.5,48.1,48.2,48.09,11430,5.5,160, 8950, 78.30
AAVAS, EQ, 30-Apr-2021,2292.55,2292.55,2299.4,2205.0,2280.0,2274.65,2238.56,121332,2716.09,7660, 79091, 65.19
ABAN, EQ, 30-Apr-2021,29.85,29.6,31.3,29.4,31.3,31.3,30.97,238307,73.81,1508, 166327, 69.80
ABB, EQ, 30-Apr-2021,1381.3,1375.0,1399.4,1360.0,1390.0,1381.25,1379.29,167258,2306.98,17880, 81353, 48.64
ABBOTINDIA, EQ, 30-Apr-2021,14997.25,15000.0,15294.95,14850.0,15150.0,15151.75,15049.65,11975,1802.2,3334, 6017, 50.25
ABCAPITAL, EQ, 30-Apr-2021,115.9,114.8,116.45,113.35,114.65,114.55,115.11,2019593,2324.66,20526, 1025442, 50.77
ABFRL, EQ, 30-Apr-2021,177.75,176.0,178.5,174.3,174.85,175.0,176.23,1934646,3409.41,22911, 1058468, 54.71
ABFRLPP1, E1, 30-Apr-2021,147.05,145.95,149.9,141.05,145.45,145.25,144.4,4698,6.78,94, 3409, 72.56
ABMINTLTD, EQ, 30-Apr-2021,47.1,47.95,48.0,45.0,47.8,47.7,46.74,467,0.22,20, 309, 66.17
