SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 13-Jan-2021,39.9,40.5,41.05,38.5, 39.00,39.0,39.7,286999,113.93,1907, 198886, 69.30
21STCENMGM, EQ, 13-Jan-2021,10.8,10.65,10.95,10.6, 10.70,10.6,10.62,2655,0.28,30, 1654, 62.30
3IINFOTECH, EQ, 13-Jan-2021,9.0,8.55,8.55,8.55, 8.55,8.55,8.55,6108862,522.31,13866, 5816396, 95.21
3MINDIA, EQ, 13-Jan-2021,21588.4,21600.0,21750.0,21211.0, 21349.00,21267.55,21379.01,4715,1008.02,2921, 1980, 41.99
3PLAND, EQ, 13-Jan-2021,10.3,10.2,10.75,10.2, 10.20,10.2,10.45,4770,0.5,104, 3143, 65.89
5PAISA, EQ, 13-Jan-2021,377.3,387.75,387.75,350.1, 362.00,357.8,364.11,197350,718.58,6972, 94026, 47.64
63MOONS, BE, 13-Jan-2021,79.1,79.15,79.8,78.0, 78.80,78.2,78.64,71536,56.25,517, -, -
716GS2050, GS, 13-Jan-2021,112.0,112.0,112.0,112.0, 112.00,112.0,112.0,58,0.06,2, 58, 100.00
719GS2060, GS, 13-Jan-2021,117.8,114.75,114.75,114.0, 114.00,114.0,114.3,251,0.29,3, 251, 100.00
732GS2024, GS, 13-Jan-2021,101.1,101.1,101.1,101.1, 101.10,101.1,101.1,100,0.1,1, 100, 100.00
74GS2035, GS, 13-Jan-2021,108.0,107.99,108.0,107.99, 108.00,108.0,107.99,300,0.32,2, 300, 100.00
759GS2026, GS, 13-Jan-2021,107.01,101.71,101.71,101.66, 101.66,101.66,101.69,100,0.1,2, 100, 100.00
772GS2055, GS, 13-Jan-2021,116.0,116.0,116.0,116.0, 116.00,116.0,116.0,10,0.01,1, 10, 100.00
824GS2027, GS, 13-Jan-2021,109.0,109.0,109.0,109.0, 109.00,109.0,109.0,100,0.11,1, 100, 100.00
8KMILES, BE, 13-Jan-2021,83.35,84.0,85.85,80.0, 82.50,81.85,83.63,38357,32.08,389, -, -
A2ZINFRA, EQ, 13-Jan-2021,5.5,5.6,5.65,5.15, 5.25,5.2,5.34,1452801,77.62,1211, 979893, 67.45
AAKASH, EQ, 13-Jan-2021,79.85,81.45,87.7,80.75, 83.00,82.7,82.7,100969,83.5,763, 48028, 47.57
AARON, EQ, 13-Jan-2021,55.1,52.7,55.9,52.7, 52.80,53.05,53.73,3590,1.93,63, 1427, 39.75
AARTIDRUGS, EQ, 13-Jan-2021,717.2,722.85,728.0,703.0, 708.00,706.9,711.81,356778,2539.58,16729, 174000, 48.77
AARTIIND, EQ, 13-Jan-2021,1283.05,1285.0,1291.55,1273.0, 1275.25,1281.15,1278.75,492339,6295.8,16868, 345847, 70.25
AARTISURF, EQ, 13-Jan-2021,1000.35,990.0,1009.8,984.5, 987.20,990.95,991.95,8849,87.78,1078, 5590, 63.17
AARVEEDEN, BE, 13-Jan-2021,18.1,18.45,18.45,17.5, 18.00,17.8,17.72,10218,1.81,57, -, -
AARVI, EQ, 13-Jan-2021,48.95,49.8,50.9,46.5, 47.00,47.0,47.95,19971,9.58,316, 15578, 78.00
AAVAS, EQ, 13-Jan-2021,1965.4,1985.0,2034.95,1961.0, 1961.60,1989.9,1998.18,95717,1912.6,11405, 42756, 44.67
ABAN, BE, 13-Jan-2021,31.3,31.7,32.0,30.0, 30.50,30.55,30.8,105293,32.43,577, -, -
ABB, EQ, 13-Jan-2021,1269.3,1277.8,1294.0,1265.0, 1276.00,1280.5,1276.75,159570,2037.31,9532, 73676, 46.17
ABBOTINDIA, EQ, 13-Jan-2021,15405.4,15450.7,15505.0,14925.0, 14999.50,15001.55,15149.85,40084,6072.67,13552, 28661, 71.50
ABCAPITAL, EQ, 13-Jan-2021,90.45,90.55,93.3,89.2, 90.70,91.3,91.41,3457441,3160.57,16327, 1078417, 31.19
ABFRL, EQ, 13-Jan-2021,174.55,177.0,181.9,175.0, 180.70,180.55,178.61,4537370,8104.1,39617, 1727224, 38.07
ABINFRA, SM, 13-Jan-2021,7.4,7.75,7.75,7.75, 7.75,7.75,7.75,8000,0.62,2, 8000, 100.00
ABMINTLTD, BE, 13-Jan-2021,24.0,24.0,24.5,23.5, 24.50,24.5,24.19,723,0.17,18, -, -
ABSLBANETF, EQ, 13-Jan-2021,320.04,322.46,323.75,321.15, 323.70,323.46,322.7,56,0.18,13, 35, 62.50
ABSLNN50ET, EQ, 13-Jan-2021,333.8,333.8,339.5,328.15, 328.96,334.31,336.18,160,0.54,21, 111, 69.38
ABSLRIF6RG, MF, 13-Jan-2021,7.62,7.85,7.85,7.85, 7.85,7.85,7.85,1000,0.08,1, 1000, 100.00
ACC, EQ, 13-Jan-2021,1795.1,1795.15,1811.7,1771.1, 1788.95,1792.4,1794.46,922665,16556.84,26144, 214291, 23.23
ACCELYA, EQ, 13-Jan-2021,961.65,976.9,997.55,961.5, 966.40,968.75,979.33,16768,164.21,1390, 5444, 32.47
ACCURACY, EQ, 13-Jan-2021,38.45,39.8,40.35,36.7, 39.00,38.55,38.72,45609,17.66,155, 22898, 50.21
ACE, EQ, 13-Jan-2021,139.25,140.35,142.55,138.0, 138.70,139.0,139.16,278424,387.45,2794, 137616, 49.43
ADANIENT, EQ, 13-Jan-2021,525.4,529.1,540.2,521.3, 533.00,536.05,532.73,4948731,26363.3,53214, 356409, 7.20
ADANIGREEN, EQ, 13-Jan-2021,924.15,930.0,935.4,900.1, 919.05,922.15,916.55,985028,9028.27,42391, 387125, 39.30
ADANIPORTS, EQ, 13-Jan-2021,511.25,515.9,540.0,514.6, 533.90,536.65,527.18,11045555,58229.48,118708, 1830448, 16.57
ADANIPOWER, EQ, 13-Jan-2021,55.7,56.3,56.75,52.95, 53.70,53.65,54.54,9072086,4947.97,36213, 4491716, 49.51
ADANITRANS, EQ, 13-Jan-2021,450.0,450.0,454.15,441.5, 448.00,446.85,448.58,290357,1302.48,9218, 117792, 40.57
ADFFOODS, EQ, 13-Jan-2021,636.15,639.15,639.95,610.15, 613.95,615.85,621.2,29927,185.91,2072, 16410, 54.83
ADHUNIKIND, BE, 13-Jan-2021,24.85,25.0,25.0,24.0, 24.90,24.45,24.71,20087,4.96,99, -, -
ADL, BE, 13-Jan-2021,30.2,30.35,30.35,28.7, 28.70,28.7,28.74,7731,2.22,49, -, -
ADORWELD, EQ, 13-Jan-2021,297.65,298.05,304.95,291.25, 294.00,295.4,296.11,38484,113.96,1774, 21098, 54.82
ADROITINFO, BE, 13-Jan-2021,11.75,11.4,11.8,11.2, 11.70,11.7,11.55,12470,1.44,43, -, -
ADSL, EQ, 13-Jan-2021,43.95,44.0,44.5,41.8, 41.80,41.8,42.61,171883,73.23,1101, 124919, 72.68
ADVANIHOTR, BE, 13-Jan-2021,50.05,51.05,51.5,49.5, 50.40,49.75,50.05,7182,3.59,99, -, -
ADVENZYMES, EQ, 13-Jan-2021,329.6,331.95,333.9,322.05, 325.70,324.45,327.99,165021,541.25,5122, 72227, 43.77
AEGISCHEM, EQ, 13-Jan-2021,259.25,259.8,279.9,259.75, 279.00,276.95,273.68,1607932,4400.53,26165, 565476, 35.17
AFFLE, EQ, 13-Jan-2021,3865.15,3887.0,3900.0,3777.0, 3795.00,3791.4,3819.54,66892,2554.97,14968, 37257, 55.70
AGARIND, EQ, 13-Jan-2021,154.35,157.0,164.95,147.3, 148.10,149.35,156.78,200115,313.75,4277, 98720, 49.33
AGCNET, BE, 13-Jan-2021,740.05,750.0,750.0,727.0, 745.00,745.05,739.84,2751,20.35,58, -, -
AGRITECH, BE, 13-Jan-2021,38.15,37.2,39.45,37.2, 39.15,39.1,38.87,4733,1.84,74, -, -
AGROPHOS, EQ, 13-Jan-2021,14.75,14.75,15.4,14.5, 15.00,15.05,15.1,99292,15.0,352, 72110, 72.62
AHLADA, SM, 13-Jan-2021,72.0,74.9,75.6,71.25, 71.25,71.25,73.06,17000,12.42,16, 11000, 64.71
AHLEAST, EQ, 13-Jan-2021,166.2,163.05,170.45,161.45, 167.00,169.0,166.67,5542,9.24,112, 4416, 79.68
AHLUCONT, EQ, 13-Jan-2021,264.5,265.2,268.0,258.15, 263.45,262.95,264.06,23483,62.01,1042, 12069, 51.39
AHLWEST, EQ, 13-Jan-2021,258.65,264.45,264.5,258.2, 258.20,258.35,259.38,1103,2.86,94, 532, 48.23
AIAENG, EQ, 13-Jan-2021,2007.15,2022.0,2105.6,2013.75, 2070.00,2065.8,2065.9,127499,2634.0,15141, 46275, 36.29
AIRAN, EQ, 13-Jan-2021,19.05,19.45,19.45,18.25, 18.85,18.6,19.05,55326,10.54,525, 40250, 72.75
AIROLAM, SM, 13-Jan-2021,27.95,30.5,30.9,30.0, 30.00,30.0,30.47,9000,2.74,3, 9000, 100.00
AISL, SM, 13-Jan-2021,26.5,25.8,25.8,25.2, 25.20,25.2,25.47,12000,3.06,9, 10800, 90.00
AJANTPHARM, EQ, 13-Jan-2021,1820.3,1829.0,1829.0,1751.0, 1775.00,1777.45,1788.09,105902,1893.63,11282, 37067, 35.00
AJMERA, EQ, 13-Jan-2021,137.95,138.65,140.55,133.7, 137.25,136.8,137.47,106061,145.8,2133, 42881, 40.43
AJOONI, SM, 13-Jan-2021,34.1,34.25,34.25,33.0, 33.75,33.75,33.82,40000,13.53,9, 28000, 70.00
AKASH, EQ, 13-Jan-2021,244.6,243.5,248.95,235.0, 239.90,239.85,239.95,37463,89.89,179, 36404, 97.17
AKG, SM, 13-Jan-2021,85.35,84.2,85.05,81.1, 84.90,84.15,84.31,51200,43.16,8, 12800, 25.00
AKSHARCHEM, EQ, 13-Jan-2021,285.6,285.0,290.35,273.0, 275.20,276.4,283.25,43229,122.45,2544, 17617, 40.75
AKSHOPTFBR, EQ, 13-Jan-2021,8.25,8.25,8.5,8.05, 8.50,8.25,8.27,541808,44.81,942, 352933, 65.14
AKZOINDIA, EQ, 13-Jan-2021,2359.95,2371.75,2395.9,2350.0, 2351.00,2366.3,2370.5,8720,206.71,3125, 5025, 57.63
ALANKIT, EQ, 13-Jan-2021,18.9,19.3,19.3,18.45, 18.60,18.65,18.69,148736,27.81,531, 104006, 69.93
ALBERTDAVD, EQ, 13-Jan-2021,453.05,457.1,457.15,446.55, 448.00,447.35,449.49,11299,50.79,627, 7387, 65.38
ALCHEM, BZ, 13-Jan-2021,4.75,4.65,4.65,4.55, 4.55,4.55,4.55,11120,0.51,46, -, -
ALEMBICLTD, EQ, 13-Jan-2021,105.6,106.45,106.7,103.5, 104.65,105.05,105.32,351187,369.87,3531, 169063, 48.14
ALICON, EQ, 13-Jan-2021,378.8,388.85,424.85,382.55, 400.90,398.9,395.66,35720,141.33,2587, 17641, 49.39
ALKALI, EQ, 13-Jan-2021,64.9,67.0,68.45,59.15, 63.10,63.5,64.79,1164858,754.72,9496, 234973, 20.17
ALKEM, EQ, 13-Jan-2021,3062.35,3083.6,3114.0,3050.15, 3090.00,3091.5,3097.73,181970,5636.93,11275, 134591, 73.96
ALKYLAMINE, EQ, 13-Jan-2021,4810.0,4838.8,4849.0,4700.0, 4751.00,4781.25,4771.46,27370,1305.95,5479, 16463, 60.15
ALLCARGO, EQ, 13-Jan-2021,134.55,135.4,135.9,132.9, 133.60,133.45,133.82,313000,418.85,3576, 209573, 66.96
ALLSEC, EQ, 13-Jan-2021,279.2,282.5,283.9,273.95, 276.45,275.25,277.56,7907,21.95,392, 4422, 55.93
ALMONDZ, EQ, 13-Jan-2021,20.75,20.0,20.8,19.8, 20.80,20.65,20.32,17464,3.55,183, 10847, 62.11
