SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 06-Aug-2021,63.75,64.2,66.6,64.0, 66.40,66.25,65.64,102939,67.57,1528, 69821, 67.83
21STCENMGM, EQ, 06-Aug-2021,24.35,24.8,24.8,24.8, 24.80,24.8,24.8,564,0.14,9, 564, 100.00
3IINFOTECH, BE, 06-Aug-2021,9.0,9.0,9.15,8.75, 9.00,8.95,8.98,3075249,276.16,4982, -, -
3MINDIA, EQ, 06-Aug-2021,24416.65,24455.0,24620.0,24354.1, 24500.00,24446.8,24487.19,926,226.75,550, 499, 53.89
3PLAND, BE, 06-Aug-2021,15.25,15.25,15.5,14.7, 15.50,15.35,15.17,3584,0.54,42, -, -
5PAISA, EQ, 06-Aug-2021,496.15,498.6,518.05,496.05, 513.80,512.95,511.36,45962,235.03,2123, 15251, 33.18
63MOONS, EQ, 06-Aug-2021,107.1,107.65,107.65,103.2, 103.20,103.95,105.22,111748,117.58,1367, 68833, 61.60
667GS2050, GS, 06-Aug-2021,95.99,95.99,96.7,95.99, 96.70,96.7,96.2,3846,3.7,8, 3846, 100.00
676GS2061, GS, 06-Aug-2021,100.0,98.5,100.0,98.5, 99.99,99.99,99.46,5299,5.27,12, 4799, 90.56
719GS2060, GS, 06-Aug-2021,113.0,107.4,114.0,107.4, 114.00,114.0,110.7,2,0.0,2, 2, 100.00
772GS2055, GS, 06-Aug-2021,115.5,114.0,114.0,114.0, 114.00,114.0,114.0,200,0.23,2, 200, 100.00
A2ZINFRA, EQ, 06-Aug-2021,4.7,4.75,4.9,4.65, 4.80,4.8,4.8,394886,18.94,614, 242078, 61.30
AAATECH, SM, 06-Aug-2021,48.55,48.0,48.0,47.05, 47.05,47.05,47.53,6000,2.85,2, 3000, 50.00
AAKASH, EQ, 06-Aug-2021,251.95,255.9,277.1,248.8, 273.35,274.8,267.95,181200,485.52,1649, 74769, 41.26
AAREYDRUGS, EQ, 06-Aug-2021,42.7,43.75,44.6,42.75, 43.80,43.35,43.65,239282,104.44,3736, 132116, 55.21
AARON, EQ, 06-Aug-2021,111.9,115.0,117.45,112.4, 117.00,115.7,115.53,11738,13.56,559, 9069, 77.26
AARTIDRUGS, EQ, 06-Aug-2021,661.1,663.8,668.9,660.65, 663.85,665.0,664.32,125452,833.41,9032, 47960, 38.23
AARTIIND, EQ, 06-Aug-2021,921.85,927.0,963.5,926.1, 957.30,956.25,952.61,2356798,22451.17,57696, 662150, 28.10
