SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
1018GS2026, GS, 21-Oct-2021,96.95,100.0,101.0,100.0, 101.00,101.0,100.02,51,0.05,2, 51, 100.00
20MICRONS, EQ, 21-Oct-2021,62.8,64.35,64.85,58.55, 60.00,59.55,61.48,440516,270.82,7866, 180754, 41.03
21STCENMGM, EQ, 21-Oct-2021,49.35,49.35,50.3,48.4, 48.40,48.4,48.95,27024,13.23,173, 20485, 75.80
3MINDIA, EQ, 21-Oct-2021,26016.7,26199.95,26199.95,25590.25, 25700.00,25740.0,25759.37,3193,822.5,2278, 1594, 49.92
3PLAND, EQ, 21-Oct-2021,13.3,13.3,13.5,12.7, 13.10,13.1,13.02,9277,1.21,91, 7169, 77.28
5PAISA, EQ, 21-Oct-2021,445.8,457.85,459.0,425.0, 448.00,443.65,444.43,51616,229.4,3456, 23065, 44.69
63MOONS, EQ, 21-Oct-2021,98.45,99.0,101.1,96.0, 96.60,96.8,98.59,56028,55.24,1389, 33591, 59.95
667GS2035, GS, 21-Oct-2021,96.0,95.5,95.5,94.0, 95.15,95.15,94.89,145,0.14,4, 124, 85.52
667GS2050, GS, 21-Oct-2021,97.7,99.0,99.0,98.9, 98.90,98.9,98.96,35,0.03,4, 25, 71.43
676GS2061, GS, 21-Oct-2021,96.23,97.5,97.5,96.0, 96.00,96.0,96.84,15559,15.07,34, 12516, 80.44
68GS2060, GS, 21-Oct-2021,96.51,96.51,96.51,96.51, 96.51,96.51,96.51,200,0.19,3, 200, 100.00
A2ZINFRA, EQ, 21-Oct-2021,4.35,4.35,4.4,4.2, 4.35,4.3,4.29,597759,25.65,495, 481889, 80.62
AAATECH, SM, 21-Oct-2021,64.0,62.0,62.0,62.0, 62.00,62.0,62.0,3000,1.86,1, 3000, 100.00
AAKASH, EQ, 21-Oct-2021,183.0,183.0,192.15,173.85, 192.15,192.15,181.34,92398,167.55,634, 55803, 60.39
AAREYDRUGS, EQ, 21-Oct-2021,34.95,34.2,35.85,32.7, 34.80,33.85,34.49,35770,12.34,792, 18251, 51.02
AARON, EQ, 21-Oct-2021,103.45,104.0,106.8,101.0, 104.10,103.45,102.97,3238,3.33,128, 1693, 52.29
AARTIDRUGS, EQ, 21-Oct-2021,612.2,618.0,618.0,605.5, 616.25,615.65,613.5,173885,1066.79,12028, 90294, 51.93
AARTIIND, EQ, 21-Oct-2021,1013.25,1033.9,1053.0,1005.0, 1026.00,1021.8,1026.12,1540391,15806.33,58205, 456521, 29.64
AARTISURF, EQ, 21-Oct-2021,1395.5,1405.0,1414.95,1360.0, 1395.00,1382.4,1378.27,14977,206.42,2084, 8882, 59.30
AARVEEDEN, EQ, 21-Oct-2021,26.05,26.9,26.9,25.05, 26.90,26.6,26.31,39524,10.4,239, 29415, 74.42
AARVI, EQ, 21-Oct-2021,60.45,60.0,61.8,59.55, 60.05,60.05,60.13,6753,4.06,98, 4307, 63.78
AAVAS, EQ, 21-Oct-2021,2706.35,2712.0,2845.0,2701.15, 2797.00,2794.75,2766.84,87057,2408.73,10440, 58647, 67.37
