SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 08-Oct-2021,61.9,62.8,63.0,60.85, 61.70,61.55,61.92,92508,57.28,2149, 59750, 64.59
21STCENMGM, EQ, 08-Oct-2021,53.15,54.2,54.2,54.2, 54.20,54.2,54.2,6888,3.73,27, 6888, 100.00
3MINDIA, EQ, 08-Oct-2021,25231.65,25252.0,25900.0,24949.95, 25381.00,25653.8,25483.53,8108,2066.2,4937, 4175, 51.49
3PLAND, BE, 08-Oct-2021,13.5,13.75,14.1,13.15, 13.95,13.4,13.75,5726,0.79,56, -, -
5PAISA, EQ, 08-Oct-2021,469.15,472.0,473.4,462.0, 462.00,464.2,466.09,31662,147.57,4232, 13458, 42.51
63MOONS, EQ, 08-Oct-2021,95.35,95.5,104.85,94.5, 104.85,104.85,101.7,824778,838.77,10180, 377875, 45.82
667GS2035, GS, 08-Oct-2021,99.5,99.9,99.9,99.9, 99.90,99.9,99.9,63,0.06,1, 63, 100.00
667GS2050, GS, 08-Oct-2021,98.18,98.94,100.0,98.94, 99.64,99.64,99.38,5110,5.08,26, 5110, 100.00
676GS2061, GS, 08-Oct-2021,98.85,99.3,99.3,99.0, 99.00,99.0,99.04,10000,9.9,6, 10000, 100.00
68GS2060, GS, 08-Oct-2021,100.0,99.05,99.05,98.0, 98.00,98.0,98.02,500,0.49,2, 500, 100.00
719GS2060, GS, 08-Oct-2021,108.9,108.0,108.0,106.0, 106.00,106.0,107.62,260,0.28,6, 260, 100.00
772GS2049, GS, 08-Oct-2021,114.01,114.01,114.01,114.01, 114.01,114.01,114.01,100,0.11,1, 100, 100.00
A2ZINFRA, EQ, 08-Oct-2021,4.35,4.35,4.5,4.25, 4.40,4.35,4.34,1184988,51.38,512, 560889, 47.33
AAKASH, EQ, 08-Oct-2021,197.05,195.0,195.55,187.2, 187.20,187.75,187.75,200733,376.87,1526, 108301, 53.95
AAREYDRUGS, EQ, 08-Oct-2021,37.0,37.5,37.6,36.5, 37.00,36.85,36.95,40770,15.06,470, 25686, 63.00
AARON, EQ, 08-Oct-2021,118.95,121.45,123.0,113.05, 113.05,113.55,114.44,12851,14.71,405, 7545, 58.71
AARTIDRUGS, EQ, 08-Oct-2021,632.75,637.95,637.95,628.1, 629.70,629.2,631.48,128396,810.8,6230, 61487, 47.89
AARTIIND, EQ, 08-Oct-2021,1080.7,1086.1,1123.7,1073.0, 1110.00,1109.3,1101.49,1734688,19107.45,57285, 548137, 31.60
AARTISURF, EQ, 08-Oct-2021,1482.0,1485.0,1508.8,1470.45, 1490.00,1490.35,1491.53,19055,284.21,3218, 8489, 44.55
AARVEEDEN, EQ, 08-Oct-2021,24.85,25.7,26.05,24.3, 26.05,26.05,25.72,51154,13.16,425, 34943, 68.31
AARVI, EQ, 08-Oct-2021,63.65,64.5,64.5,63.55, 64.30,64.1,64.01,16397,10.5,192, 12381, 75.51
AAVAS, EQ, 08-Oct-2021,2648.65,2630.0,2785.0,2630.0, 2715.00,2709.65,2741.37,105302,2886.72,17981, 55443, 52.65
ABAN, EQ, 08-Oct-2021,54.95,58.55,62.6,57.4, 57.75,57.8,59.89,3826720,2291.68,32230, 1194771, 31.22
ABB, EQ, 08-Oct-2021,1871.5,1877.9,1887.5,1827.0, 1849.90,1839.75,1848.19,62953,1163.49,9044, 32849, 52.18
ABBOTINDIA, EQ, 08-Oct-2021,21741.2,22100.0,22250.0,21555.0, 21840.10,21796.9,21797.52,26368,5747.57,11236, 6486, 24.60
ABCAPITAL, EQ, 08-Oct-2021,110.1,111.35,112.5,110.7, 111.75,111.45,111.56,2593828,2893.69,18879, 837748, 32.30
ABFRL, EQ, 08-Oct-2021,258.9,260.0,264.0,250.0, 257.65,256.65,256.61,4909652,12598.55,38719, 873346, 17.79
ABMINTLLTD, EQ, 08-Oct-2021,152.4,160.0,160.0,144.8, 144.80,144.8,151.64,13332,20.22,273, 10013, 75.11
ABSLBANETF, EQ, 08-Oct-2021,375.89,379.2,381.0,374.21, 375.96,375.96,377.01,1712,6.45,44, 327, 19.10
ABSLFTPYDG, MF, 08-Oct-2021,10.0,9.02,11.0,9.02, 11.00,11.0,10.01,10000,1.0,6, 0, 0.00
ABSLNN50ET, EQ, 08-Oct-2021,442.0,446.0,450.0,438.01, 440.50,440.5,442.52,402,1.78,30, 265, 65.92
ACC, EQ, 08-Oct-2021,2265.85,2273.0,2284.9,2235.45, 2242.95,2240.9,2258.3,249365,5631.41,15670, 58347, 23.40
ACCELYA, EQ, 08-Oct-2021,1299.65,1305.0,1325.0,1292.85, 1298.35,1301.2,1307.18,33416,436.81,4132, 13952, 41.75
ACCORD, SM, 08-Oct-2021,22.95,24.05,24.05,22.25, 22.25,22.25,23.45,6000,1.41,3, 6000, 100.00
ACCURACY, EQ, 08-Oct-2021,135.75,137.7,145.75,135.65, 140.70,140.75,141.1,280066,395.18,4809, 91362, 32.62
ACE, EQ, 08-Oct-2021,266.5,269.0,276.75,264.3, 267.50,266.75,270.6,1109392,3002.01,23023, 458155, 41.30
ACEINTEG, SM, 08-Oct-2021,16.3,17.1,17.1,17.1, 17.10,17.1,17.1,4500,0.77,1, 4500, 100.00
ACRYSIL, EQ, 08-Oct-2021,740.75,745.0,754.2,735.0, 743.75,742.65,745.62,50859,379.22,4026, 29353, 57.71
ADANIENT, EQ, 08-Oct-2021,1520.75,1522.0,1569.45,1511.45, 1546.85,1547.9,1541.89,2646112,40800.16,50847, 656000, 24.79
ADANIGREEN, EQ, 08-Oct-2021,1205.65,1219.8,1220.0,1152.05, 1183.05,1176.55,1190.34,174740,2080.0,12733, 102419, 58.61
ADANIPORTS, EQ, 08-Oct-2021,736.15,739.7,747.0,733.5, 738.75,739.9,739.94,2878232,21297.22,47409, 738927, 25.67
ADANIPOWER, EQ, 08-Oct-2021,101.95,102.9,103.45,101.0, 101.90,101.6,101.96,4269144,4352.79,43561, 2180339, 51.07
ADANITRANS, BE, 08-Oct-2021,1764.3,1730.15,1750.0,1676.1, 1697.00,1678.7,1693.54,119791,2028.71,14837, -, -
ADFFOODS, EQ, 08-Oct-2021,905.4,919.0,920.65,893.0, 911.20,913.05,909.54,10828,98.49,1038, 7958, 73.49
ADL, BE, 08-Oct-2021,43.1,42.1,43.1,41.05, 41.85,41.85,42.29,1422,0.6,21, -, -
ADORWELD, EQ, 08-Oct-2021,715.15,711.35,725.0,701.55, 705.25,706.9,708.41,4813,34.1,468, 2998, 62.29
ADROITINFO, BE, 08-Oct-2021,9.5,9.85,9.85,9.25, 9.65,9.65,9.6,8068,0.77,62, -, -
ADSL, EQ, 08-Oct-2021,83.0,85.0,89.4,84.0, 84.85,85.15,86.44,789249,682.25,14697, 282504, 35.79
ADVANIHOTR, EQ, 08-Oct-2021,82.15,83.65,87.0,82.25, 82.95,83.3,85.11,182282,155.14,2598, 69814, 38.30
ADVENZYMES, EQ, 08-Oct-2021,402.3,402.25,420.9,402.25, 405.00,405.3,412.33,982434,4050.87,26097, 389462, 39.64
AEGISCHEM, EQ, 08-Oct-2021,230.0,231.0,231.45,229.05, 229.30,229.45,230.41,340540,784.63,8766, 192205, 56.44
AFFLE, EQ, 08-Oct-2021,1154.3,1212.0,1212.0,1212.0, 1212.00,1212.0,1212.0,203532,2466.81,980, 185462, 91.12
AGARIND, EQ, 08-Oct-2021,384.1,387.2,400.0,375.0, 390.00,390.65,392.09,113452,444.83,5685, 48513, 42.76
AGCNET, BE, 08-Oct-2021,1008.6,1034.95,1046.1,980.5, 1033.00,1028.05,1027.55,4528,46.53,164, -, -
AGRITECH, BE, 08-Oct-2021,73.4,73.4,75.4,72.15, 72.60,73.05,72.91,6027,4.39,84, -, -
AGROPHOS, EQ, 08-Oct-2021,18.45,19.4,19.8,17.65, 18.80,18.8,18.77,543099,101.92,2352, 377149, 69.44
AHLADA, EQ, 08-Oct-2021,172.95,172.95,175.15,164.35, 167.60,166.55,166.44,35626,59.3,771, 23938, 67.19
AHLEAST, EQ, 08-Oct-2021,187.45,191.05,193.0,186.05, 189.50,188.6,189.57,5840,11.07,195, 3262, 55.86
AHLUCONT, EQ, 08-Oct-2021,364.75,375.0,380.2,362.0, 362.50,364.7,371.64,147640,548.68,6796, 94297, 63.87
AHLWEST, EQ, 08-Oct-2021,276.35,277.1,282.8,277.0, 278.00,278.85,279.42,4152,11.6,246, 1485, 35.77
AIAENG, EQ, 08-Oct-2021,1883.1,1887.0,1923.65,1865.35, 1869.00,1875.7,1894.77,122717,2325.21,11113, 92232, 75.16
AILIMITED, SM, 08-Oct-2021,23.65,24.75,24.8,24.75, 24.80,24.8,24.77,9000,2.23,3, 9000, 100.00
AIRAN, BE, 08-Oct-2021,21.6,22.0,22.0,21.25, 21.70,21.4,21.67,39816,8.63,376, -, -
AIROLAM, SM, 08-Oct-2021,75.95,74.0,74.0,74.0, 74.00,74.0,74.0,3000,2.22,1, 3000, 100.00
AIRTEL-RE, BE, 08-Oct-2021,208.4,204.5,210.6,203.75, 208.00,208.75,206.63,2109842,4359.5,14338, -, -
AISL, SM, 08-Oct-2021,63.85,63.0,63.0,63.0, 63.00,63.0,63.0,1200,0.76,1, 1200, 100.00
AJANTPHARM, EQ, 08-Oct-2021,2301.4,2316.0,2316.0,2268.65, 2299.90,2296.9,2293.79,17454,400.36,3985, 6984, 40.01
AJMERA, BE, 08-Oct-2021,355.15,364.9,364.9,346.5, 354.00,352.25,352.94,8844,31.21,259, -, -
AJOONI, EQ, 08-Oct-2021,61.6,62.85,63.0,60.0, 60.50,61.7,61.88,126307,78.16,1032, 77243, 61.15
AJRINFRA, BE, 08-Oct-2021,1.55,1.55,1.6,1.5, 1.60,1.55,1.55,788964,12.19,524, -, -
AKASH, EQ, 08-Oct-2021,222.7,224.7,235.9,221.0, 221.00,223.55,227.79,122697,279.5,2100, 86464, 70.47
AKG, EQ, 08-Oct-2021,26.7,26.5,28.5,26.1, 28.40,28.15,28.01,63875,17.89,345, 47369, 74.16
AKSHARCHEM, EQ, 08-Oct-2021,562.75,564.8,571.9,535.0, 535.35,538.85,547.59,64533,353.38,4667, 32829, 50.87
AKSHOPTFBR, BE, 08-Oct-2021,9.35,9.6,9.6,9.1, 9.40,9.35,9.38,253324,23.77,434, -, -
AKZOINDIA, EQ, 08-Oct-2021,2237.25,2248.0,2265.0,2235.0, 2244.00,2239.05,2245.04,4668,104.8,1198, 3349, 71.74
ALANKIT, EQ, 08-Oct-2021,18.8,18.7,18.8,18.05, 18.15,18.35,18.37,2602313,478.13,3058, 1266559, 48.67
ALBERTDAVD, EQ, 08-Oct-2021,604.0,604.5,623.65,604.5, 620.00,617.75,616.97,27057,166.93,1928, 14656, 54.17
ALEMBICLTD, EQ, 08-Oct-2021,114.05,114.4,115.75,113.5, 114.25,113.9,114.32,213681,244.28,4056, 90647, 42.42
ALICON, EQ, 08-Oct-2021,781.3,785.25,797.0,768.05, 770.00,770.7,783.41,42942,336.41,4787, 11990, 27.92
ALKALI, EQ, 08-Oct-2021,96.25,96.9,96.9,91.0, 92.65,92.85,93.22,129412,120.64,2621, 66313, 51.24
